Province,Type,Subregion,Name,latitude,longitude
KwaZulu-Natal,Clinic,Hlabisa,EZwenelisha Clinic,-28.41239,32.31265
KwaZulu-Natal,Clinic,Tugela Ferry,Mbangweni Clinic,-28.821915,30.403156
KwaZulu-Natal,Clinic,Osizweni,Osizweni 2 Clinic,-27.79198,30.12162
KwaZulu-Natal,Clinic,Gingindlovu,Dokodweni Clinic,-29.075387,31.623657
KwaZulu-Natal,Clinic,Durban,St Aidans Hospital,-29.850741,31.010982
KwaZulu-Natal,Clinic,Mseleni,Oqondweni Clinic,-27.57185,32.44586
KwaZulu-Natal,Clinic,Hammarsdale,Ntshongweni Clinic,-29.853065,30.687574
KwaZulu-Natal,Clinic,Kajobe,Ophansi Clinic,-27.58916,32.31415
KwaZulu-Natal,Clinic,Osizweni,Greenock Clinic,-27.857005,30.26868
KwaZulu-Natal,Clinic,Buxede,Buxedene Clinic,-28.00432,31.85108
KwaZulu-Natal,Clinic,Ladysmith,Walton Clinic,-28.55752,29.77847
KwaZulu-Natal,Clinic,Newcastle,Newcastle Clinic,-27.75689,29.93014
KwaZulu-Natal,Clinic,Port Shepstone,Izingolweni Clinic,-30.78198,30.12469
KwaZulu-Natal,Clinic,Ladysmith,Driefontein Clinic,-28.34324,29.70243
KwaZulu-Natal,Clinic,Hiberdene,Ndelu Clinic,-30.49914,30.43265
KwaZulu-Natal,Clinic,Greytown,Pine Street (Greytown) Clinic,-29.05854,30.59368
KwaZulu-Natal,Clinic,Greytown,Ukuthula Clinic,-29.071788,30.606097
KwaZulu-Natal,Clinic,Kwadukuza,KwaDukuza Clinic,-29.342585,31.289111
KwaZulu-Natal,Clinic,Elangeni Kwamachi,Pisgah Clinic,-30.683914,29.879229
KwaZulu-Natal,Clinic,Molweni,Molweni Clinic,-29.739899,30.878746
KwaZulu-Natal,Clinic,Cato Ridge,Msunduze Bridge Clinic,-29.662982,30.636814
KwaZulu-Natal,Clinic,Pietermaritzburg,Impilwenhle Clinic,-29.677914,30.350775
KwaZulu-Natal,Clinic,Pietermaritzburg,Northdale Gateway Clinic,-29.577754,30.401037
KwaZulu-Natal,Clinic,Tugela Ferry,Mandleni Clinic,-28.72373,30.357789
KwaZulu-Natal,Clinic,Durban,Bhekimpilo Trust - Kusakusa Clinic,-29.86146,31.64193
KwaZulu-Natal,Clinic,Mseleni,Mnqobokazi Clinic,-27.7059,32.45598
KwaZulu-Natal,Clinic,Newtown,Newtown A CHC,-29.711684,30.941888
KwaZulu-Natal,Clinic,Kwamashu,KwaSimama Clinic,-29.748918,30.97158
KwaZulu-Natal,Clinic,Wasbank,Limehill Clinic,-28.438355,30.244248
KwaZulu-Natal,Clinic,Wasbank,Douglas Clinic,-28.529431,30.283556
KwaZulu-Natal,Clinic,Ulundi,Magagadolo Clinic,-28.032014,31.407391
KwaZulu-Natal,Clinic,Umzumbe,Baphumile Clinic,-30.55292,30.35442
KwaZulu-Natal,Clinic,Ulundi 3838,Mabedlane Clinic,-28.29981,31.3839
KwaZulu-Natal,Clinic,Mooi River,Mooi River Clinic,-29.207438,29.996071
KwaZulu-Natal,Clinic,Bulwer,Gqumeni Clinic,-30.016764,29.725834
KwaZulu-Natal,Clinic,Krugersdorp,Esiyembeni Clinic,-28.32931,32.00485
KwaZulu-Natal,Clinic,Underberg,Underberg Clinic,-29.7954,29.49901
KwaZulu-Natal,Clinic,Nkandla,Esibhudeni Clinic,-28.755089,31.166279
KwaZulu-Natal,Clinic,Richards Bay,Cinci Clinic,-28.477693,32.115585
KwaZulu-Natal,Clinic,Mbongolwane,Mbongolwane Hospital,-28.93597,31.196129
KwaZulu-Natal,Clinic,Empangeni,Umkhontokayise Clinic,-28.916093,31.828246
KwaZulu-Natal,Clinic,Empangeni,Ntambanana Clinic,-28.604568,31.746755
KwaZulu-Natal,Clinic,Richardsbay,Empangeni Clinic,-28.74827,31.891809
KwaZulu-Natal,Clinic,Dundee,Sakhimpilo Clinic,-28.18352,30.23671
KwaZulu-Natal,Clinic,Nyoni,Macambini Clinic,-29.125901,31.57012
KwaZulu-Natal,Clinic,Kwangwanase,KwaZibi Clinic,-27.14578,32.75479
KwaZulu-Natal,Clinic,Kwangwanase,Mahlungulu Clinic,-26.88633,32.81163
KwaZulu-Natal,Clinic,Kwangwanase,Maputa Clinic,-26.99444,32.75556
KwaZulu-Natal,Clinic,Kwangwanase,KwaNdaba Clinic,-27.02172,32.30583
KwaZulu-Natal,Clinic,Eshowe,Eshowe Hospital,-28.888956,31.465225
KwaZulu-Natal,Clinic,Hammarsdale,Hlengisizwe CHC,-29.8229,30.65465
KwaZulu-Natal,Clinic,Scottburgh,Dlangezwa Clinic,-30.17947,30.67767
KwaZulu-Natal,Clinic,Greytown,Kranskop Clinic,-28.96863,30.86425
KwaZulu-Natal,Clinic,Estcourt,Estcourt Hospital,-29.0206,29.894893
KwaZulu-Natal,Clinic,Estcourt,Estcourt Gateway Clinic,-29.01992,29.8939
KwaZulu-Natal,Clinic,Melmoth,KwaMagwaza Gateway Clinic,-28.62904,31.34073
KwaZulu-Natal,Clinic,Nompojwana,Nomponjwana Clinic,-28.638359,31.579838
KwaZulu-Natal,Clinic,Glencoe,Siphimpilo Clinic,-28.195,30.159158
KwaZulu-Natal,Clinic,Bothas Hill,Halley Stott Clinic,-29.738799,30.736442
KwaZulu-Natal,Clinic,Ceza,Stedham Clinic,-28.0628,31.30274
KwaZulu-Natal,Clinic,Empangeni,Mabamba Clinic,-28.808888,31.865426
KwaZulu-Natal,Clinic,Empangeni,Ngwelezana Hospital,-28.77774,31.864665
KwaZulu-Natal,Clinic,Kwadlangezwa,Khandisa Clinic,-28.859913,31.832508
KwaZulu-Natal,Clinic,Richards Bay,Mandlanzini Clinic,-28.738355,32.104379
KwaZulu-Natal,Clinic,Umzimkhulu,Rietvlei Hospital,-30.487004,29.827468
KwaZulu-Natal,Clinic,Mahlabathini,Wela Clinic,-28.2261,31.56834
KwaZulu-Natal,Clinic,Ulundi,Mdumezulu Clinic,-28.28497,31.42811
KwaZulu-Natal,Clinic,Ixopo,Christ the King Hospital,-30.162433,30.078866
KwaZulu-Natal,Clinic,Scottburg,GJ Crooke's Hospital,-30.28821,30.74487
KwaZulu-Natal,Clinic,Greytown,Amakhabela Clinic,-28.85421,30.85931
KwaZulu-Natal,Clinic,Port Shepstone,Mthimude Clinic,-30.79748,30.04155
KwaZulu-Natal,Clinic,Port Shepstone,Thembalesizwe Clinic,-30.86096,30.15106
KwaZulu-Natal,Clinic,Melmoth,KwaYanguye Clinic,-28.488611,31.550707
KwaZulu-Natal,Clinic,Pongola,Tobolsk Clinic,-27.30378,31.22592
KwaZulu-Natal,Clinic,Westcliffe,RK Khan Hospital,-29.917127,30.886307
KwaZulu-Natal,Clinic,Kwamashu,Lindelani Clinic,-29.750253,30.933847
KwaZulu-Natal,Clinic,Congella,King Edward VIII Hospital,-29.881546,30.991155
KwaZulu-Natal,Clinic,Mayville,Inkosi Albert Luthuli Central Hospital,-29.87308,30.961694
KwaZulu-Natal,Clinic,Mobeni,Clairwood Gateway Clinic,-29.935579,30.956962
KwaZulu-Natal,Clinic,Mobeni,Clairwood Hospital,-29.935579,30.956962
KwaZulu-Natal,Clinic,Tongaat,Tongaat CHC,-29.568754,31.116977
KwaZulu-Natal,Clinic,Mobeni,Nsimbini Clinic,-30.000896,30.855687
KwaZulu-Natal,Clinic,Mobeni,Folweni Clinic,-29.96785,30.86357
KwaZulu-Natal,Clinic,Mobeni,Prince Mshiyeni Memorial Hospital,-29.956366,30.93235
KwaZulu-Natal,Clinic,Glencoe,Glenridge Clinic,-28.17563,30.14547
KwaZulu-Natal,Clinic,Utrecht,Niemeyer Memorial Hospital,-27.662444,30.316676
KwaZulu-Natal,Clinic,Utrecht,Groenvlei Clinic,-27.462986,30.229923
KwaZulu-Natal,Clinic,Harding,Xhamini Clinic,-30.74335,29.90819
KwaZulu-Natal,Clinic,Nkandla,Chwezi Clinic,-28.44769,30.989723
KwaZulu-Natal,Clinic,Nkandla,Halambu Clinic,-28.773264,31.104843
KwaZulu-Natal,Clinic,Nkandla,Mandaba Clinic,-28.680314,31.215809
KwaZulu-Natal,Clinic,Nkandla,Ewangu Clinic,-28.789894,31.290146
KwaZulu-Natal,Clinic,Nkandla,Nkandla Hospital,-28.623753,31.087494
KwaZulu-Natal,Clinic,Nkandla,Vumanhlamvu Clinic,-28.685324,31.116382
KwaZulu-Natal,Clinic,Nkandla,Thalaneni Clinic,-28.553786,31.045354
KwaZulu-Natal,Clinic,Nkandla,Nxamalala Clinic (Eshowe),-28.832613,31.117795
KwaZulu-Natal,Clinic,Nongamlana,Nongamlane Clinic,-28.428968,30.923011
KwaZulu-Natal,Clinic,Richards Bay,Sappi Clinic (Umbonambi),-28.594555,32.090136
KwaZulu-Natal,Clinic,Richards Bay,Sokhulu Clinic,-28.553517,32.314385
KwaZulu-Natal,Clinic,Nseleni,Nseleni CHC,-28.666106,32.025838
KwaZulu-Natal,Clinic,Gingindlovu,Ensingweni Clinic,-28.95678,31.639692
KwaZulu-Natal,Clinic,Amatikulu,Catherine Booth Hospital,-28.998663,31.474355
KwaZulu-Natal,Clinic,Stanger,Stanger Hospital,-29.335753,31.285581
KwaZulu-Natal,Clinic,Mountedgecombe,Mahatma Gandhi Hospital,-29.718741,31.029532
KwaZulu-Natal,Clinic,Bergville,Amazizi Clinic,-28.680084,29.042509
KwaZulu-Natal,Clinic,Amanzimtoti,KwaMakhutha Clinic,-30.024799,30.865236
KwaZulu-Natal,Clinic,Empangeni,Luwamba Clinic,-28.62971,31.694929
KwaZulu-Natal,Clinic,Ngwelezane Township,Ngwelezana Clinic,-28.773922,31.861982
KwaZulu-Natal,Clinic,Dundee,Wasbank Clinic,-28.31371,30.09895
KwaZulu-Natal,Clinic,Dundee,Empathe Clinic,-28.16354,30.23433
KwaZulu-Natal,Clinic,Kranskop,Dinintuli Clinic,-28.704888,30.672664
KwaZulu-Natal,Clinic,Kranskop,Malunga Clinic,-28.53696,30.901824
KwaZulu-Natal,Clinic,Kranskop,Manyane Clinic,-28.775324,30.903431
KwaZulu-Natal,Clinic,Kranskop,Ekhombe Hospital,-28.642879,30.893909
KwaZulu-Natal,Clinic,Kranskop,Khombe Gateway Clinic,-28.64248,30.89349
KwaZulu-Natal,Clinic,Kranskop,Mabhuqweni Clinic,-28.510373,30.835555
KwaZulu-Natal,Clinic,Krnaskop,Untunjambili Hospital,-28.945181,30.948095
KwaZulu-Natal,Clinic,Kwa-Ngwanase,Manguzi Hospital,-26.98403,32.75637
KwaZulu-Natal,Clinic,Kwangwanase,Mboza Clinic,-27.18032,32.26986
KwaZulu-Natal,Clinic,Kwangwanase,Mshudu Clinic,-26.93222,32.71829
KwaZulu-Natal,Clinic,Inanda,Inanda C CHC,-29.71126,30.973047
KwaZulu-Natal,Clinic,Tugela Ferry,Church of Scotland Hospital,-28.746026,30.449435
KwaZulu-Natal,Clinic,Tugela Ferry,Mazabeko Clinic,-28.530478,30.586576
KwaZulu-Natal,Clinic,Tugela Ferry,Ngubevu Clinic,-28.740558,30.620232
KwaZulu-Natal,Clinic,Tugela Ferry,Mhlangana Clinic,-28.837005,30.301398
KwaZulu-Natal,Clinic,Tugela Ferry,Qinelani Clinic,-28.531774,30.510675
KwaZulu-Natal,Clinic,Eshowe,King Dinizulu Clinic,-28.88861,31.496625
KwaZulu-Natal,Clinic,Eshowe,Eshowe Gateway Clinic,-28.88894,31.46631
KwaZulu-Natal,Clinic,Eshowe,Ndlangubo Clinic,-28.765842,31.697847
KwaZulu-Natal,Clinic,Eshowe,Nkwalini Clinic,-28.725936,31.524931
KwaZulu-Natal,Clinic,Dalton,KwaNyuswa Clinic,-29.440032,30.957802
KwaZulu-Natal,Clinic,Plessislaer,Taylors Halt Clinic,-29.682034,30.191312
KwaZulu-Natal,Clinic,Ndwedwe,Molokohlo Clinic,-29.492258,31.036248
KwaZulu-Natal,Clinic,Ulundi,Ulundi A Clinic,-28.33395,31.41422
KwaZulu-Natal,Clinic,Grey Town,Amatimatolo Clinic,-29.139533,30.823939
KwaZulu-Natal,Clinic,Nqutu,Felani Clinic,-28.41207,30.77684
KwaZulu-Natal,Clinic,Nondweni,Nondweni Clinic,-28.19461,30.81723
KwaZulu-Natal,Clinic,Nqutu,Charles Johnson Memorial Hospital,-28.210575,30.674552
KwaZulu-Natal,Clinic,Nqutu,KwaNyezi Clinic,-28.32554,30.75887
KwaZulu-Natal,Clinic,Nqutu,Masotsheni Clinic,-28.286975,30.576856
KwaZulu-Natal,Clinic,Nqutu,Nkande Clinic,-27.992658,30.623824
KwaZulu-Natal,Clinic,Nqutu,Ntinini Clinic,-28.269396,30.898104
KwaZulu-Natal,Clinic,Greytown,Eshane Clinic,-29.101948,30.833846
KwaZulu-Natal,Clinic,Sundumbili,Sundumbili CHC,-29.13652,31.400921
KwaZulu-Natal,Clinic,Ubombo,Madonela Clinic,-27.34288,32.26248
KwaZulu-Natal,Clinic,Madadeni,Madadeni 5 Clinic,-27.756412,30.042055
KwaZulu-Natal,Clinic,Madadeni,Madadeni 7 Clinic,-27.74861,30.033073
KwaZulu-Natal,Clinic,Madadeni,Madadeni 1 Clinic,-27.752218,30.024138
KwaZulu-Natal,Clinic,Newcastle,Emfundweni Clinic,-27.88854,30.1975
KwaZulu-Natal,Clinic,Newcastle,Madadeni Hospital,-27.76339,30.050536
KwaZulu-Natal,Clinic,Madadeni,Ladybank Clinic,-27.96416,30.2154
KwaZulu-Natal,Clinic,Osizweni 1,Osizweni 1 Clinic,-27.791203,30.130767
KwaZulu-Natal,Clinic,Osizweni,Osizweni 3 Clinic,-27.784274,30.161097
KwaZulu-Natal,Clinic,Newcastle,Stafford Clinic,-27.768868,30.080899
KwaZulu-Natal,Clinic,Madadeni,Mndozo Clinic,-27.747401,30.190258
KwaZulu-Natal,Clinic,Dannhauser,Verdriet Clinic,-27.991332,30.146356
KwaZulu-Natal,Clinic,Dannhauser,Nellies Farm Clinic,-27.927014,30.168082
KwaZulu-Natal,Clinic,Newcastle,Newcastle Hospital,-27.762146,29.938189
KwaZulu-Natal,Clinic,Wasbank,Ekuvukeni Clinic,-28.465213,30.157814
KwaZulu-Natal,Clinic,Estcourt,Cornfields Clinic,-28.862579,29.86327
KwaZulu-Natal,Clinic,Estcourt,Sahlumbe Clinic,-28.739084,30.19308
KwaZulu-Natal,Clinic,Kwamagwaza,KwaMagwaza Hospital,-28.628806,31.339858
KwaZulu-Natal,Clinic,Rural Area,Thonjeni Clinic,-30.64673,30.12131
KwaZulu-Natal,Clinic,Umzimkhulu,Mvubukazi Clinic,-30.281271,29.847091
KwaZulu-Natal,Clinic,Umzimkhulu,Ladam Irene Clinic,-30.315488,29.792921
KwaZulu-Natal,Clinic,Maphumulo,Oqaqeni Clinic,-29.14053,31.160861
KwaZulu-Natal,Clinic,Maphumulo,Maqumbi Clinic,-29.173628,31.202736
KwaZulu-Natal,Clinic,Maphumilo,Maphumulo Clinic,-29.15686,31.066447
KwaZulu-Natal,Clinic,Maphulo,Umphumulo Hospital,-29.141566,31.041884
KwaZulu-Natal,Clinic,Ikhwezi Location,Mbonwa Clinic,-30.618058,29.800769
KwaZulu-Natal,Clinic,Mandeni,Isithebe Clinic,-29.091272,31.428339
KwaZulu-Natal,Clinic,Pinetown,Tshelimnyama Clinic,-29.84314,30.808952
KwaZulu-Natal,Clinic,Scottburgh,Pennington Clinic,-30.37076,30.70339
KwaZulu-Natal,Clinic,Weza,Weza Clinic,-30.59111,29.74543
KwaZulu-Natal,Clinic,Aberdeen,Injabulo Clinic,-29.602547,30.632683
KwaZulu-Natal,Clinic,Plessislaer,Edendale Hospital,-29.646661,30.332083
KwaZulu-Natal,Clinic,Durban,Addington Hospital,-29.861953,31.041967
KwaZulu-Natal,Clinic,Hlabisa,Nondabuya Clinic,-27.34592,32.15599
KwaZulu-Natal,Clinic,Jacobs,Wentworth Hospital,-29.92789,30.993783
KwaZulu-Natal,Clinic,Ceza,Esidakeni Clinic,-28.01487,31.34506
KwaZulu-Natal,Clinic,Nyoni,Ndulinde Clinic,-29.044085,31.431834
KwaZulu-Natal,Clinic,Paulpietersburg,Friesgewacht Clinic,-27.3900902,30.953454
KwaZulu-Natal,Clinic,Madadeli,Madadeni Gateway Clinic,-27.7636,30.0508
KwaZulu-Natal,Clinic,Amanzimtoti,Mfume Clinic,-30.11986,30.74404
KwaZulu-Natal,Clinic,Hlabisa,Hlabisa Gateway Clinic,-28.14555,31.8807
KwaZulu-Natal,Clinic,Port Shepstone,Murchison Hospital,-30.72804,30.34402
KwaZulu-Natal,Clinic,Estcourt,Injisuthi Clinic,-28.940223,29.577502
KwaZulu-Natal,Clinic,Estcourt,Ntabamhlope Clinic,-29.103963,29.688698
KwaZulu-Natal,Clinic,Vryheid,Vryheid Hospital,-27.75871,30.796942
KwaZulu-Natal,Clinic,Ingwavuma,Gwaliweni Clinic,-27.30716,31.97787
KwaZulu-Natal,Clinic,Ingwavuma,KwaMbuzi Clinic,-27.18156,32.19022
KwaZulu-Natal,Clinic,Phongola,Itshelejuba Gateway Clinic,-27.275963,31.346
KwaZulu-Natal,Clinic,Uphongola,Itshelejuba Hospital,-27.275963,31.346
KwaZulu-Natal,Clinic,Phongolo,Belgrade Clinic,-27.267152,31.282969
KwaZulu-Natal,Clinic,Hibidene,Dunstan Farrell TB Hospital,-30.5357,30.5125
KwaZulu-Natal,Clinic,Utrecht,Niemeyer Gateway Clinic,-27.66179,30.31595
KwaZulu-Natal,Clinic,Ngcobo,St Andrew's Gateway Clinic,-30.575155,28.04807
KwaZulu-Natal,Clinic,Bergville,Dukuza Clinic,-28.75036,29.20812
KwaZulu-Natal,Clinic,Winterton,Emmaus Hospital,-28.853704,29.381454
KwaZulu-Natal,Clinic,Empangeni,Buchanana Clinic,-28.593299,31.756491
KwaZulu-Natal,Clinic,Creighton,St Apollinaris Hospital,-30.017389,29.727421
KwaZulu-Natal,Clinic,Creighton,Malenge Clinic,-30.147924,29.62289
KwaZulu-Natal,Clinic,Cryton,Siphamandla Clinic,-30.132959,29.819325
KwaZulu-Natal,Clinic,Nyoni,Hlomendlini Clinic,-29.185932,31.396925
KwaZulu-Natal,Clinic,Ozwatini,Mayizekane Clinic,-29.531123,30.625094
KwaZulu-Natal,Clinic,Ingwavuma,Mosvold Gateway Clinic,-27.135974,32.004842
KwaZulu-Natal,Clinic,Howic,Umgeni Waterfall Institute Hospital,-29.500816,30.232358
KwaZulu-Natal,Clinic,Bhekabantu,Bhekabantu Clinic,-26.945103,30.336229
KwaZulu-Natal,Clinic,Msane Township,KwaMsane Clinic,-28.42785,32.14819
KwaZulu-Natal,Clinic,Khula Village,Khula Village Clinic,-28.367646,32.37694
KwaZulu-Natal,Clinic,Inhlwathi Area,Inhlwathi Clinic,-28.01706,31.97459
KwaZulu-Natal,Clinic,Makhowe,Makhowe Clinic,-27.96078,32.14029
KwaZulu-Natal,Clinic,Madwaleni,Madwaleni Clinic,-28.26372,32.22208
KwaZulu-Natal,Clinic,Nongoma,Maphophoma Clinic,-28.037503,31.679984
KwaZulu-Natal,Clinic,Mahashini,Mahashini Clinic,-27.87648,31.52567
KwaZulu-Natal,Clinic,Tugela Ferry,Mawele Clinic,-28.694371,30.556283
KwaZulu-Natal,Clinic,Kokstad,Gateway Clinic,-30.54558,29.4156
KwaZulu-Natal,Clinic,Plessislaer,Mpumuza Clinic,-29.60599,30.27101
KwaZulu-Natal,Clinic,Pietermaritzurg,Ngubeni Clinic,-29.697086,30.234093
KwaZulu-Natal,Clinic,Plessislaer,Edendale Gateway Clinic,-29.646661,30.332083
KwaZulu-Natal,Clinic,Ramsgate,Ludimala Clinic,-30.86893,30.28333
KwaZulu-Natal,Clinic,Ramsgate,Jolivet Clinic,-30.267356,30.354594
KwaZulu-Natal,Clinic,Scottburgh,GJ Crooke's Gateway Clinic,-30.28832,30.74493
KwaZulu-Natal,Clinic,Greytown,Greytown Gateway Clinic,-29.0664,30.59935
KwaZulu-Natal,Clinic,Greytown,KwaSenge Clinic,-28.80828,30.77531
KwaZulu-Natal,Clinic,Kranskop,Sibuyane Clinic,-28.84451,30.89924
KwaZulu-Natal,Clinic,Mahlabathini,St Francis Gateway Clinic,-28.22367,31.47712
KwaZulu-Natal,Clinic,Port Shepstone,Port Shepstone Hospital,-30.743339,30.45173
KwaZulu-Natal,Clinic,Port Shepstone,Mkuze Clinic,-27.61855,32.03188
KwaZulu-Natal,Clinic,Ubombo,Gedleza Clinic,-27.48284,32.21283
KwaZulu-Natal,Clinic,Newcastle,Newcastle Gateway Clinic,-27.76253,29.93597
KwaZulu-Natal,Clinic,Port Shepstone,Braemer Clinic,-30.96956,30.18555
KwaZulu-Natal,Clinic,Port Shepstone,Murchison Gateway Clinic,-30.72804,30.34402
KwaZulu-Natal,Clinic,Estcourt,Ncibidwane Clinic,-29.1874,29.63677
KwaZulu-Natal,Clinic,Wembezi,Wembezi Clinic,-29.05206,29.78524
KwaZulu-Natal,Clinic,Estcourt,Zwelisha Clinic,-29.059236,29.736734
KwaZulu-Natal,Clinic,Estcourt,Madiba Clinic,-28.97938,29.69263
KwaZulu-Natal,Clinic,Gamalakhe,Gamalakhe CHC,-30.81067,30.3336
KwaZulu-Natal,Clinic,Melmoth,Ndundulu Clinic,-28.679204,31.51057
KwaZulu-Natal,Clinic,Pietermarizburg,Northdale Hospital,-29.577754,30.401037
KwaZulu-Natal,Clinic,Pietermaritzburg,Imbalenhle CHC,-29.656899,30.342361
KwaZulu-Natal,Clinic,Donnybrook,Sandanezwe Clinic,-29.86822,30.00039
KwaZulu-Natal,Clinic,Ladysmith,Steadville Clinic,-28.56131,29.81747
KwaZulu-Natal,Clinic,Pongola,Pongola Clinic,-27.37877,31.610831
KwaZulu-Natal,Clinic,Pongola,Ncotshane Clinic,-27.34743,31.57839
KwaZulu-Natal,Clinic,Phongola,KwaNkundla Clinic,-27.39877,31.26791
KwaZulu-Natal,Clinic,Rk Khan Clinic,RK Khan Gateway Clinic,-29.917127,30.886307
KwaZulu-Natal,Clinic,Phongola,Qalukubheka Clinic,-27.488516,31.165243
KwaZulu-Natal,Clinic,Phongola,Altona Clinic,-27.3812,31.2124
KwaZulu-Natal,Clinic,Nongoma,Usuthu Clinic,-27.96356,31.49389
KwaZulu-Natal,Clinic,Mobeni,Umlazi K Clinic,-29.964309,30.850586
KwaZulu-Natal,Clinic,Kwamashu,Goodwins Clinic,-29.735995,30.993794
KwaZulu-Natal,Clinic,Kwamashu,Maphephetheni Clinic,-29.645426,30.792355
KwaZulu-Natal,Clinic,Mobeni,Umlazi D Clinic,-29.96903,30.904852
KwaZulu-Natal,Clinic,Mobeni,Prince Mshiyeni Gateway Clinic,-29.957593,30.94162
KwaZulu-Natal,Clinic,Stanger,Kearsney Clinic,-29.296329,31.239345
KwaZulu-Natal,Clinic,Richards Bay,Ocilwane Clinic,-28.412653,31.989334
KwaZulu-Natal,Clinic,Mobeni,Umnini Clinic,-30.12931,30.823766
KwaZulu-Natal,Clinic,Kwamashu,KwaMashu Poly CHC,-29.745416,30.974136
KwaZulu-Natal,Clinic,Wintertin,Emmaus Gateway Clinic,-28.85267,29.38176
KwaZulu-Natal,Clinic,Bergville,Oliviershoek Clinic,-28.699105,29.156985
KwaZulu-Natal,Clinic,Ceza,Ceza Gateway Clinic,-27.996182,31.377532
KwaZulu-Natal,Clinic,Empangeni,Hospital,-28.739507,31.895639
KwaZulu-Natal,Clinic,Dundee,Dundee Hospital,-28.172115,30.229241
KwaZulu-Natal,Clinic,Kranskop,Xulu Clinic,-28.648761,30.941558
KwaZulu-Natal,Clinic,Mission Creighton,St Apollinaris Gateway Clinic,-30.017389,29.727421
KwaZulu-Natal,Clinic,Ozwathini,Emtulwa Clinic,-29.233352,30.763034
KwaZulu-Natal,Clinic,Ozwathini,Appelsbosch Hospital,-29.390638,30.843395
KwaZulu-Natal,Clinic,Ozwathini,Appelsbosch Gateway Clinic,-29.390638,30.843395
KwaZulu-Natal,Clinic,Ingwavuma,Nkungwini Clinic,-27.00989,32.00876
KwaZulu-Natal,Clinic,Manyiseni,Manyiseni Clinic,-26.914,32.03564
KwaZulu-Natal,Clinic,Ingwavuma,Ophondweni Clinic,-27.30026,32.09982
KwaZulu-Natal,Clinic,Ingwavuma,Ndumo Clinic,-26.9251,32.25149
KwaZulu-Natal,Clinic,Paulpietersburg,Ophuzana Clinic,-27.469497,30.950839
KwaZulu-Natal,Clinic,Paulpietersburg,eDumbe CHC,-27.408138,30.824096
KwaZulu-Natal,Clinic,Paulpeitersburg,Princess Mhlosheni Clinic,-27.435309,30.986513
KwaZulu-Natal,Clinic,Paulpeitersburg,Luneburg Clinic,-27.32985,30.63093
KwaZulu-Natal,Clinic,Hlabisa,Gunjaneni Clinic,-28.24489,32.08803
KwaZulu-Natal,Clinic,Hlabisa,Nkundusi Clinic,-28.14607,32.31981
KwaZulu-Natal,Clinic,Hlabisa,Ntondweni Clinic,-28.1998,32.16822
KwaZulu-Natal,Clinic,Hlabisa,Machibini Clinic,-28.28121,32.04522
KwaZulu-Natal,Clinic,Hlabisa,Hlabisa Hospital,-28.14555,31.8807
KwaZulu-Natal,Clinic,Mpembeni,Mpembeni Clinic,-28.13231,31.94133
KwaZulu-Natal,Clinic,Mpembeni,Somkhele Clinic,-28.33076,32.10105
KwaZulu-Natal,Clinic,Delareyville,Nongoma Clinic,-27.89991,31.650186
KwaZulu-Natal,Clinic,Nongoa,Ekubungazeleni Clinic,-27.875263,31.767322
KwaZulu-Natal,Clinic,Nongoma,Benedictine Hospital,-27.892169,31.639414
KwaZulu-Natal,Clinic,Nkunzana,Nkunzana Clinic,-27.73985,31.70636
KwaZulu-Natal,Clinic,Rietvlei,Rietvlei Clinic,-30.48627,29.83286
KwaZulu-Natal,Clinic,Bulwer,Mnyamana Clinic,-29.81545,29.9335
KwaZulu-Natal,Clinic,Dalton,Montebello Hospital,-29.439345,30.807206
KwaZulu-Natal,Clinic,Plessislear,Songonzima Clinic,-29.69794,30.12528
KwaZulu-Natal,Clinic,Kokstad,Hospital,-30.54558,29.4156
KwaZulu-Natal,Clinic,Kokstad,Kokstad Clinic,-30.550172,29.42898
KwaZulu-Natal,Clinic,Plessislear,Caluza Clinic,-29.645524,30.311067
KwaZulu-Natal,Clinic,Mahlabathini,Nkonjeni Hospital,-28.22664,31.41517
KwaZulu-Natal,Clinic,Mahlabathini,Zilulwane Clinic,-28.33705,31.60549
KwaZulu-Natal,Clinic,Mahlabathini,Nkonjeni Gateway Clinic,-28.22664,31.41517
KwaZulu-Natal,Clinic,Plessislaer,Mafakathini Clinic,-29.64405,30.1476
KwaZulu-Natal,Clinic,Nongoma,Ngqeku Clinic,-27.876136,31.59507
KwaZulu-Natal,Clinic,Mooi River,Bruntville CHC,-29.214887,30.010947
KwaZulu-Natal,Clinic,Umzimkhulu,Umzimkhulu Hospital,-30.260717,29.930041
KwaZulu-Natal,Clinic,Ndwedwe,Ndwedwe CHC,-29.513342,30.937473
KwaZulu-Natal,Clinic,Nquthu,Clinic,-28.21757,30.67332
KwaZulu-Natal,Clinic,Mahlabathini,St Francis Hospital,-28.22467,31.47673
KwaZulu-Natal,Clinic,Nongoma,Njoko Clinic,-27.8086,31.85331
KwaZulu-Natal,Clinic,Umbobo,Bethesda Hospital,-27.575072,32.081838
KwaZulu-Natal,Clinic,Ubombo,Bethesda Gateway Clinic,-27.57445,32.08113
KwaZulu-Natal,Clinic,Sixteen Area,Jozini Clinic,-27.42573,32.07264
KwaZulu-Natal,Clinic,Makhathini,Makhathini Clinic,-27.44383,32.16026
KwaZulu-Natal,Clinic,Port Shepstone,Bhobhoyi Clinic,-30.74127,30.38568
