name,telephone,adress,gps,lattitude,longitude
 The Eastern Province Child and Youth Care Centre,+27 41 373 7602,"1 Lenox Street, Glendinningvale, Port Elizabeth, Eastern Cape, 6001","-33.95422, 25.59148",-33.95422,25.59148
 The Mthatha Child Abuse Resource Centre,+27 47 531 1103,"1 Tembuland House, Nelson Mandela Drive, Mthatha, Eastern Cape, 5100","-31.59282, 28.78967",-31.59282,28.78967
 The Salvation Army - Divisional Headquarters for the Eastern Cape,+27 41 585 5363,"42 Clyde Street, Port Elizabeth, Eastern Cape, 6001","-33.96236, 25.61380",-33.96236,25.61380
 Thembisa Satellite Clinic,+27 83 713 0473,"2nd Floor, Old Balmoral Building, Joe Gqabi District Office, 76 Somerset Street, Aliwal North, Eastern Cape, 9750","-31.02102, 26.31880",-31.02102,26.31880
 Thornhill Clinic,+27 42 286 0977,"Qamane Street, Thornhill, Humansdorp, Eastern Cape, 6375","-33.89618, 25.14356",-33.89618,25.14356
 Thornhill Community Health Centre,+27 40 845 0006,"Ntabethmba Administrative Area, Thornhill Village, Tarkastad, Eastern Cape, 5370","-31.98721, 26.61368",-31.98721,26.61368
 Thozamile Madakana Clinic,+27 78 474 0168,"Near to the Methodist Church, Mbewu Street, Tinis Location, Fort Beaufort, Eastern Cape, 5720","-32.78233, 26.63967",-32.78233,26.63967
" Thuthuzela Care Centre - Butterworth Hospital, Butterworth",+27 47 491 2506,"Butterworth Hospital, Scanlen Street, Butterworth, Eastern Cape, 4960","-32.33232, 28.13877",-32.33232,28.13877
" Thuthuzela Care Centre - Cecelia Makiwane Hospital, Mdantsane",+27 43 761 2023,"Cecilia Makiwane Hospital, Billy Road, Mdantsane NU4, East London, Eastern Cape, 5214","-32.96709, 27.79477",-32.96709,27.79477
" Thuthuzela Care Centre - Dora Nginza Hospital, Port Elizabeth",+27 41 406 4112,"Dora Nginza Hospital, Spondo Street, Zwide, Port Elizabeth, Eastern Cape, 6201","-33.88087, 25.56407",-33.88087,25.56407
" Thuthuzela Care Centre - Grey Hospital, King William's Town",+27 43 643 3300,"Grey Hospital, Lonsdale Road, King William's Town, Eastern Cape, 5601","-32.87862, 27.39659",-32.87862,27.39659
" Thuthuzela Care Centre - Mthatha General Hospital, Mthatha",+27 47 502 4000,"Mthatha General Hospital, 71 Nelson Mandela Drive, Mthatha, Eastern Cape, 5100","-31.59195, 28.77604",-31.59195,28.77604
" Thuthuzela Care Centre - St Barnabas Hospital, Libode/Mthatha",+27 47 568 6274,"St Barnabas Hospital, R61 on the way to Port St Johns, Libode, Eastern Cape, 5160","-33.59215, 26.87938",-33.59215,26.87938
" Thuthuzela Care Centre - St Elizabeth Hospital, Lusikisiki",+27 39 253 5000,"St Elizabeth Hospital, Main Street, Lusikisiki, Eastern Cape, 4820","-33.04074, 27.81765",-33.04074,27.81765
 Thy Kingdom Come Development Group,+27 72 845 0487,"628, Zone 4, Zwelitsha, King William's Town, Eastern Cape, 5608","-32.86106, 27.38224",-32.86106,27.38224
 Tombo Community Health Centre,+27 47 564 8231,"Tombo Multi-Purpose Community Centre, Tombo, Port St Johns, Eastern Cape, 5121","-31.62710, 29.38288",-31.62710,29.38288
" Treatment Action Campaign - Satellite Office, Eastern Cape",+27 43 722 0065,"Room 31, 3rd Floor, Old CNA Building, 62 Union Street, East London, Eastern Cape, 5201","-33.01635, 27.90562",-33.01635,27.90562
 Tshangana Clinic,+27 41 506 1425,"Near to Ben Sinuka School, Tshangana Street, Port Elizabeth, Eastern Cape, 6001","-33.89112, 25.59924",-33.89112,25.59924
 Tshatshu Clinic,+27 40 654 3830,"Next to Mgcawezulu High School, Tshatshu, Eastern Cape, 5613","-32.91684, 27.45184",-32.91684,27.45184
 Tsilitwa Clinic,+27 79 882 0908,"Near to Qumbu Technical High School, Tsilitwa, Qumbu, Eastern Cape, 5810","-30.97989, 28.74038",-30.97989,28.74038
 Tsitsikama Clinic,+27 40 845 1021,"Near to Tsitsikama Primary School, Tsitsikama Village, Whittlesea, Eastern Cape, 5360","-32.22696, 26.56985",-32.22696,26.56985
 Tsolo Clinic,+27 47 542 0216,"Next to Tsolo High School, Tsolo, Eastern Cape, 5170","-31.30731, 28.75848",-31.30731,28.75848
 Tsolwana and Sparrows Child and Youth Care Centre - Tarkastad,+27 45 846 0000,"4 Murray Street, Tarkastad, Eastern Cape, 5370","-32.00774, 26.26047",-32.00774,26.26047
 Tyutyu Clinic,+27 83 740 2995,"Near to King William's Town Police Station, Tyutyu Village, King William's Town, Eastern Cape, 5601","-32.89486, 27.41306",-32.89486,27.41306
 Umasizakhe Clinic,+27 49 807 5708,"1958 Masathene, Umasizakhe, Eastern Cape, 6280","-32.25026, 24.54153",-32.25026,24.54153
 Umtumase Clinic,+27 82 868 3431,"Next to Umtlumase Junior Secondary School, Mount Fletcher, Eastern Cape, 4770","-30.68483, 28.51504",-30.68483,28.51504
 Upper Ncera Clinic,+27 40 065 3580,"R345, Between Hogsback and Middeldrift, Eastern Cape, 5201","-32.73175, 26.92783",-32.73175,26.92783
 Uthando Drop-In Centre,+27 43 782 0772,"Next to New Rest Clinic, Rhabula Location, Kei Road, Eastern Cape, 4920","-32.70274, 27.55997",-32.70274,27.55997
 Uviwe Child and Youth Services,+27 41 453 0441,"Corner of Jan Hofmeyer and Nicholas Streets, Schauderville, Port Elizabeth, Eastern Cape, 6020","-33.93362, 25.57162",-33.93362,25.57162
 Veeplaas Clinic,+27 41 506 1183,"Kani Street, Veeplaas, Zwide, Eastern Cape, 6201","-33.85483, 25.55271",-33.85483,25.55271
 Victoria Hospital,+27 40 653 1141,"Victoria Hospital, Kuntselemanzi Road, Alice, Eastern Cape, 5700","-32.77527, 26.84678",-32.77527,26.84678
 Victory Medical Trust Clinic,+27 42 293 1952,"27 St Francis Street, Jeffreys Bay, Eastern Cape, 6330","-34.04663, 24.91778",-34.04663,24.91778
 Vusithemba HIV and AIDS and Youth Centre Initiative,+27 43 721 0714,"Taleni Street, Cambridge, East London, Eastern Cape, 5247","-32.96511, 27.88438",-32.96511,27.88438
 Walmer Clinic,+27 41 367 2287,"Corner of Main Street and Fourteenth Avenue, Walmer, Port Elizabeth, Eastern Cape, 6070","-33.98236, 25.56297",-33.98236,25.56297
 Walter Sisulu University Zamukulungisa Health Clinic - Mthatha Campus,+27 47 501 1486,"Walter Sisulu University, Nelson Mandela Drive, Mthatha, Eastern Cape, 5100","-31.59282, 28.78967",-31.59282,28.78967
 We Care Community Outreach Project,+27 47 531 4043,"898 Errol Spring Avenue, Mthatha, Eastern Cape, 5100","-31.59965, 28.77914",-31.59965,28.77914
 We Care Ministries,+27 47 491 4738,"40 King Street, Butterworth, Eastern Cape, 4960","-32.32163, 28.14161",-32.32163,28.14161
 We Care Project Initiative,+27 76 777 5018,"151 William Slammert Drive, Bethelsdorp, Port Elizabeth, Eastern Cape, 6059","-33.85616, 25.46109",-33.85616,25.46109
 Wentzel Park Clinic,+27 46 653 0333,"1 Sending Street, Wentzel Park, Alexandria, Eastern Cape, 6185","-33.65118, 26.41396",-33.65118,26.41396
 West End Clinic,+27 41 506 1160,"Corner of Baubinia Road and St Bridget Street, West End, Port Elizabeth, Eastern Cape, 6059","-33.88472, 25.51816",-33.88472,25.51816
 Weston Clinic,+27 42 284 0809,"Next to the Community Hall, Hankey, Eastern Cape, 6350","-33.82463, 24.85750",-33.82463,24.85750
 Wilo Clinic,+27 83 378 1160,"Near to Pamili Store, Mqanduli, Eastern Cape, 5080","-31.82062, 28.76163",-31.82062,28.76163
 Without Walls,+27 83 424 1090,"Situated within Walls Building, Evans Road, Milner Estate, East London, Eastern Cape, 5201","-33.00369, 27.89160",-33.00369,27.89160
 Xume Clinic,+27 83 318 5839,"Near to Godimanda School, Xume Location, Tsomo, Eastern Cape, 5400","-32.03945, 27.81807",-32.03945,27.81807
 Xwili Clinic,+27 82 948 5567,"Near to Xwili Junior Secondary School, Xwili Location, Viedgesville, Mthatha, Eastern Cape, 5102","-31.61896, 28.82105",-31.61896,28.82105
 Yakhanani Development Centre,+27 43 762 1134,"B2 Upper Mall, Highway, Mdantsane, East London, Eastern Cape, 5219","-32.95205, 27.77974",-32.95205,27.77974
 Yonda Clinic,+27 40 861 0237,"Close to Yonda Primary School, Whittlesea, Eastern Cape, 5360","-32.28420, 26.67465",-32.28420,26.67465
 Your Moral Community Association - Uitenhage,+27 41 988 4042,"4 Franklin Drive, Mountainview, Uitenhage, Eastern Cape, 6299","-33.73685, 25.36398",-33.73685,25.36398
 Youth for Christ - Eastern Cape,+27 43 721 0509,"5 Tottenham Road, Baysville, East London, Eastern Cape, 5241","-32.99464, 27.91057",-32.99464,27.91057
 Zabasa Clinic,+27 83 378 0682,"Near to the Methodist Church, Zabasa Location, Engcobo, Eastern Cape, 5050","-31.68399, 27.99756",-31.68399,27.99756
 Zanempilo Clinic,+27 43 732 1708,"Opposite Mzamowethu Public School, Mzamohle Township, East London, Eastern Cape, 5201","-32.95455, 27.99148",-32.95455,27.99148
 Zikhova Clinic,+27 43 781 1606,"Zikhova Location, Mbongo Street, East London, Eastern Cape, 5201","-33.22924, 27.47831",-33.22924,27.47831
 Zingisa NU 5 Clinic - Mdantsane Unit 5,+27 43 761 2211,"Next to Sinzani Primary School, Mdantsane, East London, Eastern Cape, 5219","-32.96969, 27.81075",-32.96969,27.81075
 Zingquthu Clinic,+27 79 895 2647,"Close to Zingquthu Primary School, Zingquthu Village, Queenstown, Eastern Cape, 5319","-31.75148, 26.86089",-31.75148,26.86089
 Zinokwenzeka Community Support Group,+27 40 659 8360,"Near to Noncampa Clinic, Noncampa Location, King William's Town, Eastern Cape, 5601","-32.89486, 27.41306",-32.89486,27.41306
 Zithulele Gateway Clinic,+27 47 675 0159,"Near to Zithulele Hospital and Kwaaiman Police Station, Zithulele, Mqanduli, Eastern Cape, 5146","-26.31044, 28.38633",-26.31044,28.38633
 Zitulele Hospital,+27 47 573 8935,"Zitulele Hospital, Zitulele, Mqanduli, Eastern Cape, 5080","-32.05055, 29.09162",-32.05055,29.09162
 Zola Clinic - Eastern Cape,+27 45 846 0376,"144 Takani Street, Zola, Tarkastad, Eastern Cape, 5370","-32.01158, 26.24756",-32.01158,26.24756
 Zwelitsha Zone 5 Clinic,+27 40 654 1016,"Zwelitsha Clinic, Zone 5, Zwelitsha, Eastern Cape, 5608","-32.92419, 27.42365",-32.92419,27.42365
