name,telephone,adress,gps,lattitude,longitude
 Ikhayalethemba Community Care Centre,+27 35 773 0717,"Next to Nzalabantu Primary School, Mzingazi, Richards Bay, KwaZulu-Natal, 3900","-28.75148, 32.07655",-32.92419,27.42365
 Ikhayalethu Child and Youth Care Centre,+27 35 798 2193,"6 Gibbum Grove, Brackenham, Richards Bay, KwaZulu-Natal, 3900","-28.71714, 32.04211",-32.92419,27.42365
 Ikhenani MT Zion Church and Research Centre,+27 83 717 2793,"Stand 2511, Indlovu Village, Mtubatuba, KwaZulu-Natal, 3935","-28.41911, 32.18669",-32.92419,27.42365
 Illovu Clinic,+27 31 322 9016,"R603, Estone Road, Illovu, KwaZulu-Natal, 4126","-30.06236, 30.82676",-32.92419,27.42365
 Illovu Family Church,+27 83 728 4869,"A2021 Illovo Township, Winklespruit, Amanzimtoti, KwaZulu-Natal, 4126","-30.09395, 30.85530",-32.92419,27.42365
 Inanda C Community Health Care Centre,+27 31 519 0455,"C135 Mabaso Road, Inanda, Durban, KwaZulu-Natal, 4309","-29.71164, 30.97270",-32.92419,27.42365
 Inanda Seminary Clinic,+27 31 510 1900,"Plot 699, Inanda Glebe, Inanda, KwaZulu-Natal, 4309","-29.70824, 30.92326",-32.92419,27.42365
 Ingwavuma Mobile A Clinic,+27 35 591 0122,"Ingwavuma Main Road, Ingwavuma, KwaZulu-Natal, 3968","-29.98543, 30.76015",-32.92419,27.42365
 Ingwavuma Mobile B Clinic,+27 35 591 0122,"Ingwavuma Main Road, Ingwavuma, KwaZulu-Natal, 3968","-29.98543, 30.76015",-32.92419,27.42365
 Ingwavuma Mobile C Clinic,+27 35 591 0122,"Ingwavuma Main Road, Ingwavuma, KwaZulu-Natal, 3968","-29.98543, 30.76015",-32.92419,27.42365
 Inhlwathi Clinic,+27 82 656 4917,"Next to Mlambozana Lower Primary School, Nhlwathi, Hlabisa, KwaZulu-Natal, 3937","-28.01706, 31.97459",-32.92419,27.42365
 Injabula Clinic,+27 31 782 8078,"Near to Phangindawo School, Nagle Dam Road, Cato Ridge, Hammarsdale, KwaZulu-Natal, 3680","-29.60278, 30.63203",-32.92419,27.42365
 Injisuthi Clinic,+27 36 431 8133,"Near to Bata Shoe Factory, Loskop Road, Loskop, Estcourt, KwaZulu-Natal, 3330","-28.93030, 29.61454",-32.92419,27.42365
 Inkosi Albert Luthuli Hospital,+27 31 240 1000,"800 Vusi Mzimela Road, Mayville, Durban, KwaZulu-Natal, 4091","-29.87294, 30.96167",-32.92419,27.42365
 Inkwali Clinic,+27 31 916 6198,"Inkwali Location, Illovo, Amanzimtoti, KwaZulu-Natal, 4126","-30.11150, 30.84930",-32.92419,27.42365
 Inqubeko Projects,+27 31 902 1829,"16 Nwabi Road, Isipingo, KwaZulu-Natal, 4110","-29.97947, 30.92804",-32.92419,27.42365
 Isibani Community Centre - Winterton,+27 36 488 1547,"Next to NG Kerk, 1 Mayors Walk, Winterton, KwaZulu-Natal, 3340","-28.81216, 29.54375",-32.92419,27.42365
 Isiboniso Clinic,+27 35 796 9008,"Near to Mpembeni Primary School, Empangeni, KwaZulu-Natal, 3880","-28.82685, 32.01516",-32.92419,27.42365
 Isikhondlakhondla Community Development Organisation,+27 72 850 7046,"Mpukunyoni Traditional Authority, Tholokuhle Area, Mtubatuba, KwaZulu-Natal, 3935","-28.41911, 32.18669",-32.92419,27.42365
" Isiphephelo Sejuba HIV, AIDS and Orphan Support Project",+27 83 756 3632,"Next to Ogazini Primary School, Ubombo Main Street, Ubombo, KwaZulu-Natal, 3970","-29.91122, 30.87835",-32.92419,27.42365
 Isipingo Clinic,+27 31 902 1328,"3 Orient Drive, Isipingo, KwaZulu-Natal, 4133","-29.99601, 30.92049",-32.92419,27.42365
 Isipingo Hospital,+27 31 913 7058,"162 Old Main Road, Isipingo, KwaZulu-Natal, 4133","-29.98638, 30.92673",-32.92419,27.42365
 Isiqalo Community Project,+27 78 989 3364,"Ward 2, Amandawe, Gqayinyanga, Scottburgh, KwaZulu-Natal, 4180","-30.29825, 30.74858",-32.92419,27.42365
 Isithebe Clinic,+27 32 459 6500,"Nyoni Road, Mandeni, KwaZulu-Natal, 4490","-29.07884, 31.40994",-32.92419,27.42365
 Isithebe Medical Centre,+27 32 459 1748,"Near to Lindayiphi School, Nyoni Road, Mandeni, KwaZulu-Natal, 4490","-30.17206, 30.75764",-32.92419,27.42365
 Isiza Health Care Centre,+27 31 909 7009,"BB68, 54 Nomgalaza Road, Umlazi, KwaZulu-Natal, 4066","-29.97967, 30.86286",-32.92419,27.42365
 Islamic Centre,+27 31 823 7867,"40 Dr AB Xuma Street, Durban, KwaZulu-Natal, 4001","-29.85645, 31.02616",-32.92419,27.42365
 Isolomusa Home-Based Care Organisation,+27 83 714 9353,"H3143 Mabonambi Walk, Ntuzuma, KwaMashu, KwaZulu-Natal, 4359","-29.72535, 30.96538",-32.92419,27.42365
 Ithemba Lethu - I have a Destiny,+27 31 261 7723,"26 Archer Crescent, Manor Gardens, Durban, KwaZulu-Natal, 4001","-29.86237, 30.97911",-32.92419,27.42365
 Itsheleljuba Hospital,+27 34 413 2542,"N2 North, Kwa Mpopoli, Pongola, KwaZulu-Natal, 3170","-27.38098, 31.63119",-32.92419,27.42365
 Itulo Vulnerable and Victims Organisation,+27 84 612 9277,"Stand K308, Nkonjane Road, KwaMashu, Durban, KwaZulu-Natal, 4359","-29.66043, 30.35398",-32.92419,27.42365
 Ixopo Clinic,+27 39 834 1415,"19 Main Road, Ixopo, KwaZulu-Natal, 3276","-30.14758, 30.06725",-32.92419,27.42365
 Ixopo Mobile 1 Clinic,+27 39 834 1415,"19 Main Road, Ixopo, KwaZulu-Natal, 3276","-30.01924, 30.80924",-32.92419,27.42365
 Izimbali Zesizwe - Flowers of the Nation,+27 79 517 3713,"Unit 1505, RDP Houses, Edendale Extension J, Imbali, Pietermaritzburg, KwaZulu-Natal, 3201","-29.66120, 30.33338",-32.92419,27.42365
 Izimbali ZoThukela,+27 82 394 7210,"Near to Roman Catholic Church, Burford, Ladysmith, KwaZulu-Natal, 3370","-28.54145, 29.81217",-32.92419,27.42365
 Izingolweni Clinic,+27 39 534 1013,"Opposite the Library, Izingolweni, KwaZulu-Natal, 4260","-30.78288, 30.13460",-32.92419,27.42365
 Jona Vaughan Residential Facility,+27 31 903 2112,"119 Bowen Street, Amanzimtoti, KwaZulu-Natal, 4126","-30.03702, 30.89096",-32.92419,27.42365
 Jozini Community Health Centre,+27 35 572 1162,"Near to the Library, Main Street, Jozini, KwaZulu-Natal, 3969","-27.42573, 32.07264",-32.92419,27.42365
 Justice and Women - Melmoth,+27 35 450 3295,"3 Symmonds Street, Melmoth, KwaZulu-Natal, 3835","-28.58705, 31.39878",-32.92419,27.42365
 Kahhemulana Clinic,+27 35 831 9031,"Next to Mbimbini Clinic, Mantungwini, Ceza, KwaZulu-Natal, 3866","-26.51106, 27.86822",-32.92419,27.42365
 Kathleen Voysey Clinic - Berea Methodist Church,+27 31 312 7967,"24 Sonia Road, Umbilo, Durban, KwaZulu-Natal, 4000","-29.85694, 31.00519",-32.92419,27.42365
 Kenilworth Respite Centre,+27 31 207 6483,"89 Kenilworth Road, Overport, Durban, KwaZulu-Natal, 4091","-29.84205, 30.99292",-32.92419,27.42365
 Kenosis Community Trust,+27 33 390 2746,"Gate E15, Ekukhanyeni Road, Bishopstowe, Scottsville, KwaZulu-Natal, 3252","-26.30947, 28.38035",-32.92419,27.42365
 Khambi Clinic,+27 83 387 5886,"Near to Khambi Tribal Authority, Ngezetsheni Reserve, Bhekuzulu, Vryheid, KwaZulu-Natal, 3100","-27.77848, 31.31442",-32.92419,27.42365
 Khan Road Clinic,+27 33 391 4921,"Truro Centre, Khan Road, Pietermaritzburg, KwaZulu-Natal, 3201","-29.54919, 30.40523",-32.92419,27.42365
 Khandisa Clinic,+27 35 793 3642,"176 Mfundo Street, Vulindlela Heights, KwaZulu-Natal, 5143","-28.86003, 31.83252",-32.92419,27.42365
 Khanyiselani Development Trust,+27 39 727 2255,"Old Municipal Building, 295 Nkqubela Road, Bhongweni, Kokstad, KwaZulu-Natal, 4693","-29.65227, 31.01534",-32.92419,27.42365
 Khayalani Children's Village,+27 33 413 1824,"601 Dr Elliot Street, Greytown, KwaZulu-Natal, 3250","-29.07103, 30.59446",-32.92419,27.42365
 Khayelihle Clinic,+27 39 977 9125,"Qololo Location, Hibberdene, KwaZulu-Natal, 4200","-30.45197, 30.53470",-32.92419,27.42365
 Khayelisha Centre,+27 33 493 0078,"Mbhono Road, Sidakeni, Tugela Ferry, KwaZulu-Natal, 3010","-28.74155, 30.46169",-32.92419,27.42365
 Kheth'Impilo - Pietermaritzburg,+27 33 394 7807,"208 Boom Street, Pietermaritzburg, KwaZulu-Natal, 3201","-29.59653, 30.37743",-32.92419,27.42365
 Kheth'Impilo - Stanger,+27 32 552 5176,"Narain Singh Building, 181 Mahatma Gandhi Street, Stanger, KwaZulu-Natal, 4449","-29.33802, 31.29275",-32.92419,27.42365
 King Dinizulu Clinic,+27 35 473 4500,"Next to Community Hall, 911 Ndlela Road, Gezinsila, Eshowe, KwaZulu-Natal, 3815","-27.78369, 30.82014",-32.92419,27.42365
 King Dinuzulu Hospital,+27 31 242 6000,"65 Dr RD Naidu Drive, Sydenham, Durban, KwaZulu-Natal, 4091","-29.82124, 30.98907",-32.92419,27.42365
 King Edward VIII Hospital,+27 31 360 3111,"Corner of Sydney and Rick Turner Roads, Congella, Durban, KwaZulu-Natal, 4001","-29.88151, 30.99047",-32.92419,27.42365
 Kingsburgh Clinic,+27 31 311 5857,"31 Mayors Mews, Winklespruit, Amanzimtoti, KwaZulu-Natal, 4126","-30.09609, 30.85520",-32.92419,27.42365
 Kloof Medical Centre,+27 31 764 0945,"12 Lyngarth Road, Kloof, KwaZulu-Natal, 3610","-29.79427, 30.82164",-32.92419,27.42365
 KwaCare,+27 31 705 1322,"10 Freese Road, New Germany, KwaZulu-Natal, 3617","-29.79608, 30.88813",-32.92419,27.42365
 KwaDabeka Community Health Centre,+27 31 714 3703,"4 Harry Gwala Road, Clernaville, Pinetown, KwaZulu-Natal, 3610","-29.86049, 30.95909",-32.92419,27.42365
 KwaDukuza Clinic,+27 32 551 3707,"5 Theunissen Road, Stanger, KwaZulu-Natal, 4449","-29.34538, 31.28715",-32.92419,27.42365
 KwaMagwaza Hospital,+27 35 450 8200,"4 KwaMagwaza Road, Melmoth, KwaZulu-Natal, 3835","-28.62933, 31.34105",-32.92419,27.42365
 KwaMagwaza NAFCI Clinic,+27 35 450 8024,"KwaMagwaza Road, Melmoth, KwaZulu-Natal, 3835","-29.73651, 30.98332",-32.92419,27.42365
 KwaMakhutha Clinic,+27 31 905 1358,"Plot 1364, Nana Gumede Lane, KwaMakhutha, Amanzimtoti, KwaZulu-Natal, 4126","-30.02487, 30.86533",-32.92419,27.42365
 KwaMame Clinic,+27 35 870 0576,"Near to Nkonjeni Hospital, Mahlabatini, KwaZulu-Natal, 3865","-28.22670, 31.41584",-32.92419,27.42365
 KwaMashu B Clinic,+27 31 504 1480,"Corner of Qhino and Isinaka Roads, KwaMashu B Section, Durban, KwaZulu-Natal, 4359","-29.73533, 30.97821",-32.92419,27.42365
 KwaMashu Community Health Centre,+27 31 503 1236,"67 Mkhiwane Road, KwaMashu, KwaZulu-Natal, 4360","-29.74670, 30.96723",-32.92419,27.42365
 KwaMashu Poly Community Health Centre,+27 31 503 1236,"P67 Mkhiwane Road, KwaMashu, KwaZulu-Natal, 4359","-29.74553, 30.97376",-32.92419,27.42365
 Kwambiza Clinic,+27 35 879 9011,"Next to Dumanikahle High School, Empangeni, KwaZulu-Natal, 3880","-28.55324, 31.64372",-32.92419,27.42365
 KwaMbonambi Clinic (Sappi Clinic),+27 35 580 1730,"KwaMbonambi Road, Empangeni, KwaZulu-Natal, 3880","-28.59456, 32.09045",-32.92419,27.42365
 KwaMbuzi Clinic,+27 35 591 0216,"Near to Mosvold Hospital, KwaMbuzi Location, Ingwavuma, KwaZulu-Natal, 3968","-27.18156, 32.19022",-32.92419,27.42365
 KwaMfolozi Clinic,+27 35 773 0455,"Close to RBM Crossroads, KwaMfolozi, KwaZulu-Natal, 3915","-26.51106, 27.86822",-32.92419,27.42365
 KwaMsane Clinic,+27 35 551 1038,"Next to KwaMsane Police Station, Nala Street, KwaMsane, Mtubatuba, KwaZulu-Natal, 3940","-28.42785, 32.14819",-32.92419,27.42365
 KwaNdaba Clinic,+27 35 591 0339,"Near to the Malaria Camp, Khemelele Location, Kwangwanase, KwaZulu-Natal, 3973","-27.02172, 32.30583",-32.92419,27.42365
 KwaNdengezi Clinic,+27 31 704 6269,"6023 Maviyo Road, Kwandengezi, Pinetown, KwaZulu-Natal, 3607","-29.85096, 30.76826",-32.92419,27.42365
 KwaNele Home-Based Care,+27 72 963 7894,"Next to Masotsheni Primary School, Masotsheni Area, Nquthu, KwaZulu-Natal, 3135","-26.51398, 27.87451",-32.92419,27.42365
 Kwangwanase Mobile A Clinic,+27 35 592 0150,"Manguzi Main Road, Kwangwanase, KwaZulu-Natal, 3973","-29.51222, 31.22914",-32.92419,27.42365
 Kwangwanase Mobile B Clinic,+27 35 592 0150,"Manguzi Main Road, Kwangwanase, KwaZulu-Natal, 3973","-29.51222, 31.22914",-32.92419,27.42365
 Kwangwanase Mobile C Clinic,+27 35 592 0150,"Manguzi Main Road, Kwangwanase, KwaZulu-Natal, 3973","-29.51222, 31.22914",-32.92419,27.42365
 KwaPata Clinic,+27 33 323 8157,"Next to Pata High School, Pata Main Road, Plessislaer, Pietermaritzburg, KwaZulu-Natal, 3201","-29.66195, 30.32601",-32.92419,27.42365
 Kwaphumphele Organisation,+27 72 877 8079,"Stand 1726, Kubheka, Verdriet, Dannhauser, KwaZulu-Natal, 3080","-26.41282, 27.90024",-32.92419,27.42365
 KwaSenge Clinic,+27 35 773 0455,"Next to Emakhabeleni Primary School, Emakhabeleni Village, Greytown, KwaZulu-Natal, 3438","-28.84733, 30.85283",-32.92419,27.42365
 KwaXimba Happy Hours,+27 31 207 2707,"Near to Msunduzi Clinic, Portion 12, KwaXimba, Cato Ridge, KwaZulu-Natal, 3680",,-32.92419,27.42365
 KwaYanguye Clinic,+27 35 450 0972,"Near to Nqaba Primary School, Kwayanguye Reserve, Melmoth, KwaZulu-Natal, 3835","-28.48874, 31.55076",-32.92419,27.42365
 KwaZibi Clinic,+27 35 574 8160,"Near to Langelihle High School, KwaZibi, Jozini, KwaZulu-Natal, 3982","-27.14578, 32.75479",-32.92419,27.42365
 KwaZulu-Natal Deaf Association,+27 31 201 2261,"180 Steve Biko Road, Berea, Durban, KwaZulu-Natal, 4001","-29.48010, 30.21621",-32.92419,27.42365
 KwaZulu-Natal Regional Christian Council,+27 35 474 1058,"Office 1, 114 Osborne Road, Nkanini, Eshowe, KwaZulu-Natal, 3815","-28.89079, 31.47167",-32.92419,27.42365
 KZN Network on Violence Against Women,+27 31 261 3471,"Bencorrum, 181 Prince Street, South Beach, Durban, KwaZulu-Natal, 4001","-29.86121, 31.03987",-32.92419,27.42365
 La Lucia Clinic,+27 31 572 3547,"1 Library Lane, La Lucia, Durban North, KwaZulu-Natal, 4051","-29.75436, 31.06231",-32.92419,27.42365
 Ladam Clinic,+27 72 294 9453,"Near to Ladam High School, Ndzelu Location, uMzimkhulu, KwaZulu-Natal, 3297","-26.51106, 27.86822",-32.92419,27.42365
 Ladybank Clinic,+27 34 366 9401,"Stand 240207, Thwala Stand, Dannhauser, KwaZulu-Natal, 2940","-27.96416, 30.21540",-32.92419,27.42365
 Ladysmith Hospital,+27 36 637 2111,"36 Malcolm Road, Ladysmith, KwaZulu-Natal, 3370","-28.55855, 29.76653",-32.92419,27.42365
 Lamontville Clinic,+27 31 469 2367,"Corner of Gwala and Msizi Dube Road, Lamontville, Chatsworth, KwaZulu-Natal, 4027","-29.94297, 30.94796",-32.92419,27.42365
 Lancers Road Clinic,+27 31 307 7574,"90 Lancers Road, Warwick Triangle, Durban, KwaZulu-Natal, 4001","-29.85838, 31.00894",-32.92419,27.42365
 Lelithemba Clinic,+27 35 833 5026,"Nkandla Hospital, Umbatha Lane, Nkandla Village, Nkandla, KwaZulu-Natal, 3855","-28.62122, 31.09215",-32.92419,27.42365
 Lethimpilo Community-Based Organisation,+27 33 997 0005,"Near to Songonzima Primary School, Songonzima Area, Elandskop, Pietermaritzburg, KwaZulu-Natal, 3226","-29.60384, 30.37961",-32.92419,27.42365
 Lethithemba Foundation,+27 34 413 3655,"Nctoshane Township, 223 Main Street, Pongola, KwaZulu-Natal, 3170","-28.90108, 31.45762",-32.92419,27.42365
 Lethithemba Youth Organisation,+27 72 691 6531,"B815, Emondlo, Vryheid, KwaZulu-Natal, 3105","-27.97981, 30.71913",-32.92419,27.42365
 LHC Foundation,+27 31 572 6870,"57 Hambridge Road, Somerset Park, Umhlanga, KwaZulu-Natal, 4019","-29.73008, 31.05881",-32.92419,27.42365
 Life Empangeni Garden Clinic,+27 35 902 8000,"Corner of Ukula and Biyela Streets, Empangeni, KwaZulu-Natal, 3880","-28.74123, 31.88869",-32.92419,27.42365
 LifeLine - Zululand,+27 35 789 2472,"14 Bauhinia Bend, Arboretum, Richards Bay, KwaZulu-Natal, 3900","-28.74759, 32.05916",-32.92419,27.42365
 LifeLine and Rape Crisis Centre - Pietermaritzburg,+27 86 132 2322,"14 Princess Street, Pietermaritzburg, KwaZulu-Natal, 3201","-29.60115, 30.37697",-32.92419,27.42365
 LifeLine Centre - Durban,+27 31 717 1024,"38 Adrain Road, Stamford Hill, Durban, KwaZulu-Natal, 4001","-29.82868, 31.02457",-32.92419,27.42365
 LifeLine Centre - Warwick Junction,+27 31 303 1344,"23 Stratford Road, Warwick Junction, Durban, KwaZulu-Natal, 4001","-29.85613, 31.00967",-32.92419,27.42365
 Limehill Clinic,+27 34 261 0595,"Next to Mafusini Primary School, Limehill, Wasbank, KwaZulu-Natal, 2920","-28.43840, 30.24382",-32.92419,27.42365
 Limit Hill Clinic,+27 36 637 4012,"15 Second Street, Limit Hill, Ladysmith, KwaZulu-Natal, 3370","-28.53481, 29.80905",-32.92419,27.42365
 Lindelani Community Health Centre,+27 31 509 1064,"A2047 Dukuza Street, Lindelani, Ntuzuma, Durban, KwaZulu-Natal, 4359","-29.74324, 30.93026",-32.92419,27.42365
 Lomo Clinic,+27 35 879 9014,"Near to Muhakelwa Primary School, Lomo Location, Mahlabatini, KwaZulu-Natal, 3865","-28.21684, 31.63445",-32.92419,27.42365
 Lourdes Clinic,+27 39 260 5000,"Bird Street, uMzimkhulu, KwaZulu-Natal, 3297","-30.20015, 29.68099",-32.92419,27.42365
 Louwsburg Clinic,+27 34 907 5948,"275 Market Street, Louwsburg, Vryheid, KwaZulu-Natal, 3150","-27.57789, 31.29459",-32.92419,27.42365
 Lovu Clinic,+27 31 240 5300,"Stand K29, Umlazi, KwaZulu-Natal, 4066","-29.95835, 30.91631",-32.92419,27.42365
 Lower Umfolozi District War Memorial Hospital,+27 35 907 7000,"29 Union Street, Empangeni, KwaZulu-Natal, 3880","-28.74133, 31.89356",-32.92419,27.42365
 Ludimala Clinic,+27 39 314 9594,"Stand B1091, Lamont Location, Ramsgate, KwaZulu-Natal, 4258","-30.88563, 30.35305",-32.92419,27.42365
 Lulisandla Social Outreach Project,+27 31 775 1069,"D210 Road, Ntshongweni, Hammarsdale, KwaZulu-Natal, 3690","-29.81524, 30.67152",-32.92419,27.42365
 Luneburg Clinic,+27 34 995 0053,"Next to Luneburg Store, Paul Pietersburg, KwaZulu-Natal, 3180","-27.32985, 30.63093",-32.92419,27.42365
 Luwamba Clinic,+27 35 792 8246,"Near to Heatonville Store, Empangeni, KwaZulu-Natal, 3880","-28.62923, 31.69477",-32.92419,27.42365
 Lwazi Clinic,+27 31 327 2339,"Addington Hospital, Erskine Terrace, South Beach, Durban, KwaZulu-Natal, 4001","-29.86225, 31.04123",-32.92419,27.42365
 Mabedlana Clinic,+27 35 879 9007,"Mabedlana, Ulundi, KwaZulu-Natal, 3838","-28.29981, 31.38390",-32.92419,27.42365
 Mabheleni Clinic,+27 39 699 9082,"Sipofu Road, Mabheleni, Hibberdene, KwaZulu-Natal, 4220","-30.44209, 30.32103",-32.92419,27.42365
 Mabhuqweni Clinic,+27 35 833 8006,"Next to Ntanyeni Primary School, Mabhuqweni Location, Kranskop, Greytown, KwaZulu-Natal, 3268","-28.51014, 30.83555",-32.92419,27.42365
 Mabibi Clinic,+27 35 592 8088,"Mabibi, Sibhayi, Mkuze, KwaZulu-Natal, 3967","-27.32839, 32.73092",-32.92419,27.42365
 Macabuzela Clinic,+27 35 562 0529,"Macabuzela Reserve, Hlabisa, KwaZulu-Natal, 3937","-28.02811, 32.15997",-32.92419,27.42365
 Madadeni Clinic 1,+27 34 329 2122,"Stand 1045A, Madadeni Section 1, Madadeni, KwaZulu-Natal, 2951","-27.75218, 30.02397",-32.92419,27.42365
 Madadeni Clinic 5,+27 34 329 2123,"Near to the Old Age Home and Ntobeko School, Madadeni, KwaZulu-Natal, 2951","-27.75173, 30.04650",-32.92419,27.42365
 Madadeni Gateway Clinic,+27 34 328 8134,"Section 6, Foo 01, Mandini, KwaZulu-Natal, 2951","-27.76360, 30.05080",-32.92419,27.42365
 Madadeni Hospital,+27 34 328 8001,"Corner of Madadeni 3 and Madadeni 7 Roads, Madadeni Section 5, Madadeni, KwaZulu-Natal, 2951","-27.76440, 30.05086",-32.92419,27.42365
 Madlala Clinic,+27 39 695 9003,"Next to Mbusomusha Primary School, Port Shepstone, KwaZulu-Natal, 4240","-30.63114, 30.42725",-32.92419,27.42365
 Madonela Clinic,+27 35 572 1090,"Near to D1834 Road, Madonela, Sibhayi, Mkuze, KwaZulu-Natal, 3967","-27.61784, 32.03402",-32.92419,27.42365
 Madwaleni Clinic,+27 35 550 9228,"Madwaleni, Mtubatuba, KwaZulu-Natal, 3935","-28.26372, 32.22208",-32.92419,27.42365
 Magagadolo Clinic,+27 35 832 9000,"Next to Sawoti Primary School, Ceza, Ulundi, KwaZulu-Natal, 3866","-28.30076, 31.42906",-32.92419,27.42365
 Maguzu Clinic,+27 33 390 9031,"Main Road, Plessislaer, Pietermaritzburg, KwaZulu-Natal, 3201","-29.58151, 30.56462",-32.92419,27.42365
 Mahashini Clinic,+27 35 831 6150,"Next to King Goodwill Zwelithini's Office, Mahashini, Nongoma, KwaZulu-Natal, 3950","-27.89346, 31.64697",-32.92419,27.42365
 Mahatma Gandhi Memorial Hospital,+27 31 502 1719,"100 Phoenix Highway, Phoenix, Durban, KwaZulu-Natal, 4068","-29.71775, 31.02888",-32.92419,27.42365
 Majeki Missions,+27 79 019 5771,"Road D247, Marburg, KwaZulu-Natal, 4240","-30.73712, 30.41635",-32.92419,27.42365
 Makhathini Clinic,+27 35 572 5590,"Next to Gugulesizwe High School, Makhathini, Cezwane, Mkuze, KwaZulu-Natal, 3969","-27.44383, 32.16026",-32.92419,27.42365
 Makhosini Clinic,+27 35 450 0914,"Mahlabatini, KwaZulu-Natal, 3865","-28.37904, 31.27149",-32.92419,27.42365
 Makhowe Clinic,+27 35 562 7006,"Next to the Post Office, Jozini Main Road, Jozini, KwaZulu-Natal, 3969","-27.42611, 32.05667",-32.92419,27.42365
 Makhwela Clinic,+27 34 907 5289,"Bhekuzulu, Vryheid, KwaZulu-Natal, 3100","-27.78143, 30.82405",-32.92419,27.42365
 Malunga Clinic,+27 35 833 8005,"Next to Mashinga Secondary School, Malunga Area, Nkandla, KwaZulu-Natal, 3855","-28.53697, 30.90192",-32.92419,27.42365
 Manaba Clinic,+27 35 574 8161,"Mseleni Hospital, Mseleni, Mbazwana, KwaZulu-Natal, 3952","-27.28726, 32.43432",-32.92419,27.42365
 Mandaba Clinic,+27 35 833 8007,"Next to Sibhakabhaka High School, Mandaba Reserve, Nkandla, KwaZulu-Natal, 3855","-28.68024, 31.21569",-32.92419,27.42365
 Mandeni Municipality,+27 32 456 8200,"2 Kingfisher Road, Mandeni, Stanger, KwaZulu-Natal, 4490","-30.72573, 30.44434",-32.92419,27.42365
 Mandlazini Clinic,+27 35 786 0929,"Near to Richards Bay Airport, Richards Bay, KwaZulu-Natal, 3900","-28.75148, 32.07655",-32.92419,27.42365
 Mangeni Clinic,+27 34 271 8114,"Next to the Police Station, Mangeni, Nquthu, KwaZulu-Natal, 3135","-26.51106, 27.86822",-32.92419,27.42365
 Manguzi Hospital,+27 35 592 0150,"Near to Manguzi Main Road, Ithala Centre, Manguzi, Kwangwanase, KwaZulu-Natal, 3973","-26.98403, 32.75637",-32.92419,27.42365
 Manyane Clinic,+27 35 834 6000,"Next to Tugela Bridge, Manyane Village, Nkandla, KwaZulu-Natal, 3855","-28.77522, 30.90356",-32.92419,27.42365
 Maphepheteni Clinic,+27 31 777 7707,"Next to the Courthouse, Maphepheteni Location, Inanda, KwaZulu-Natal, 4310","-29.64530, 30.79216",-32.92419,27.42365
 Maphophoma Clinic,+27 35 831 9014,"Maphophoma Primary School, Main Road, Nongoma, KwaZulu-Natal, 3950","-28.03767, 31.68025",-32.92419,27.42365
 Maputa Clinic,+27 74 402 6819,"Near to Tukuzeni Reserve, Kwangwanase, KwaZulu-Natal, 3973","-26.99444, 32.75556",-32.92419,27.42365
 Marburg Clinic,+27 39 688 2182,"Protea Road, Port Shepstone, KwaZulu-Natal, 4240","-30.74114, 30.44319",-32.92419,27.42365
 Margate Clinic,+27 39 312 0713,"465 Erasmus Road, Margate, KwaZulu-Natal, 4275","-30.86546, 30.36732",-32.92419,27.42365
 Mariannridge Clinic,+27 31 703 1625,"8 Leo Place, Mariannridge, Pinetown, KwaZulu-Natal, 3610","-29.86280, 30.82116",-32.92419,27.42365
 Marie Stopes Clinic South Africa - Durban,+27 80 011 7785,"36 Botanic Gardens Road, Musgrave, Durban, KwaZulu-Natal, 4001","-29.85026, 31.00399",-32.92419,27.42365
 Marie Stopes Clinic South Africa - Isipingo,+27 80 011 7785,"Mahomed Medical Centre, 8 Pardy Road, Isipingo, KwaZulu-Natal, 4133","-29.98343, 30.92404",-32.92419,27.42365
 Masakhane Community Care,+27 79 429 0638,"Near to the Taxi Rank, before Entabeni Clinic, P69 Bhambula, Kwanzimakwe, Munster, KwaZulu-Natal, 4278","-26.41282, 27.90024",-32.92419,27.42365
 Masibambane Community Development,+27 72 088 2387,"Edubeni Reserve, Melmoth, KwaZulu-Natal, 3835","-28.58428, 31.39522",-32.92419,27.42365
 Masibambisane Community Project,+27 78 285 7133,"Pangweni Mission, Draycott, Estcourt, KwaZulu-Natal, 3312","-29.00386, 29.87712",-32.92419,27.42365
 Masibambisane Lamontville Disability Peoples Organisation,+27 73 255 7777,"1 Gwala Street, Lamontville, KwaZulu-Natal, 4027","-29.94335, 30.94955",-32.92419,27.42365
 Masibumbane HIV and AIDS Mission,+27 33 238 1763,"2089 Nsindane Street, Mpophomeni, Merrivale, KwaZulu-Natal, 3290","-29.56897, 30.19002",-32.92419,27.42365
 Masibumbane Nursery and Pre-Primary School,+27 31 905 1008,"3150 Bongani Zama Road, Amanzimtoti, KwaZulu-Natal, 4126","-30.02424, 30.86487",-32.92419,27.42365
 Maskey Health Services,+27 31 906 2343,"Near to the R Section Shop, Vusi Mtshali Road, Umlazi, KwaZulu-Natal, 4066","-29.96743, 30.88291",-32.92419,27.42365
 Mason Clinic,+27 34 982 1972,"Corner of Church and Mason Streets, Vryheid, KwaZulu-Natal, 3100","-27.76942, 30.78852",-32.92419,27.42365
 Mathungela Clinic,+27 35 476 1008,"2 Lood Street, Empangeni, KwaZulu-Natal, 3800","-28.77566, 31.89897",-32.92419,27.42365
