name,telephone,adress,gps,lattitude,longitude
 Polokwane Hospital,+27 15 287 5367,"Corner of Hospital and Dorp Streets, Polokwane, Limpopo, 0699","-23.89840, 29.44897",-32.92419,27.42365
 Polokwane Mobile Clinic,+27 15 223 6902,"Corner of Mandela Drive and Bwokelo Street, Polokwane, Limpopo, 0699","-23.85734, 29.39544",-32.92419,27.42365
 Praktiseer Clinic,+27 13 216 1858,"Next to Police Station and SASSA, Tubatse Location, Burgersfort, Limpopo, 1160","-24.57767, 30.31433",-32.92419,27.42365
 Public Protector's Office - Limpopo,+27 15 295 5956,"Unit 2301, Wyndom Park, 23 Rabe Street, Polokwane, Limpopo, 0699","-23.79505, 29.21677",-32.92419,27.42365
 Rakgoatha Clinic,+27 15 642 1918,"Zebediela, GA-Rakgoatha, Limpopo, 0700","-24.34950, 29.36850",-32.92419,27.42365
 Ramokgopa Clinic,+27 15 526 2022,"Stand 516, Phelindaba Village, Ga-Ramokgopa, Polokwane, Limpopo, 0811","-23.46653, 29.81592",-32.92419,27.42365
 Raphahlelo Clinic,+27 15 397 7920,"Near to the SRDA Offices, Raphahlelo Village, Ga-Kgapane, Limpopo, 0838","-23.36406, 30.16302",-32.92419,27.42365
 Rethabile Community Health Care,+27 15 297 7025,"140 Magazyn Street, Polokwane, Limpopo, 0699","-23.89252, 29.46308",-32.92419,27.42365
 Ritavi Victim Empowerment Centre,+27 15 303 8000,"Next to the Magistrate's Office, Ward 18, Hlanganani Street, Letaba, Limpopo, 0870","-23.03585, 29.91858",-32.92419,27.42365
 Rosenkrantz Clinic,+27 15 228 0109,"Stand 90, Rosenkrantz Village, Gamatlapa, Mashashane, Limpopo, 0743","-23.94396, 29.12021",-32.92419,27.42365
 Sadu Clinic,+27 15 571 7917,"Stand 39, Sadu Village, Bochum, Limpopo, 0790","-23.30603, 28.76161",-32.92419,27.42365
 Santeng Drop-In Centre,+27 79 556 7084,"Next to Santeng Primary School, Ward 5, Santeng Village, Hoedspruit, Limpopo, 1380","-24.23995, 30.39121",-32.92419,27.42365
 Schoongesight Clinic,+27 15 505 9003,"Schoongesight Village, Gamatlapa, Mashashane, Limpopo, 0743","-23.94396, 29.12021",-32.92419,27.42365
 Seakamela Clinic,+27 15 505 9034,"Near to Mohladi Primary School, Seakamela Village, Bochum, Limpopo, 0790","-23.14132, 29.10150",-32.92419,27.42365
 Seapole Clinic,+27 15 311 7020,"Next to Seapole Primary School, Ga-Ntata Village, Ga-Kgapane, Limpopo, 0838","-23.47331, 30.45028",-32.92419,27.42365
 Sehlale Clinic,+27 15 618 2902,"Next to Poko Salon, Mamatsha Village, Ga-Molepo, Mphogodiba, Limpopo, 0732","-24.03549, 29.80355",-32.92419,27.42365
 Sekgopo Clinic,+27 15 379 7950,"Next to Mocheudi High School, Marotholong Village, Ga-Kgapane, Limpopo, 0838","-23.63922, 30.22000",-32.92419,27.42365
 Sekhimimi Clinic,+27 15 310 6002,"Next to Makgopele High School, Giyani, Limpopo, 0826","-23.31392, 30.69549",-32.92419,27.42365
 Sekororo Clinic,+27 15 383 9925,"Next to the Tribal Office, Sekororo Village, Trichardtsdal, Limpopo, 0890","-24.34258, 30.56239",-32.92419,27.42365
 Sekororo Hospital,+27 15 383 9400,"The Oaks Road, Trichardtsdal, Limpopo, 0890","-25.71110, 28.05191",-32.92419,27.42365
 Sello Moloto Clinic,+27 15 221 1400,"Next to Induna Matlamela's House, Monyoaneng Village, Lonsdale, Polokwane, Limpopo, 0710","-23.62539, 29.24603",-32.92419,27.42365
 Seloane Clinic,+27 83 465 7075,"Next to the Tribal Office, Seloane Village, Namakgale, Phalaborwa, Limpopo, 1391","-23.94342, 31.02754",-32.92419,27.42365
 Senobela Clinic,+27 15 311 7003,"Next to Riverside Store, Senobela Village, Ga-Kgapane, Limpopo, 0838","-23.63922, 30.22000",-32.92419,27.42365
 Serobaneng Care-Givers,+27 78 193 6106,"Next to Serobaneng Primary School, Serobaneng Village, Lebowagomo, Polokwane, Limpopo, 0737","-23.86972, 29.42536",-32.92419,27.42365
 Seshego Hospital,+27 15 223 5141,"Corner of Bo-Okelo and Mandela Streets, Seshego, Polokwane, Limpopo, 0742","-23.85726, 29.39566",-32.92419,27.42365
 Seshego Zone 1 Clinic,+27 15 223 5141,"Seshego Hospital, Corner of Mandela Drive and Bwokelo Streets, Seshego, Polokwane, Limpopo, 0699","-23.85734, 29.39544",-32.92419,27.42365
 Seshego Zone 2 Clinic,+27 15 223 4243,"Seshego Hospital, Corner of Mandela Drive and Bwokelo Streets, Seshego, Polokwane, Limpopo, 0699","-23.85734, 29.39544",-32.92419,27.42365
 Seshego Zone 3 Clinic,+27 15 223 6895,"Seshego Zone 3, Seshego, Polokwane, Limpopo, 0699","-23.83920, 29.38340",-32.92419,27.42365
 Seshego Zone 4 Clinic,+27 15 223 6902,"Seshego Hospital, Corner of Mandela Drive and Bwokelo Streets, Seshego, Polokwane, Limpopo, 0699","-23.85734, 29.39544",-32.92419,27.42365
 Seshogo Victim Support Centre,+27 15 223 9329,"4002 Moretloa Street, Seshego, Polokwane, Limpopo, 0699","-24.91733, 27.14229",-32.92419,27.42365
 Shayandima Clinic,+27 15 964 2657,"Next to the Post Office, Shayandima, Limpopo, 0945","-23.00553, 30.42787",-32.92419,27.42365
 Shayandima Mobile A Clinic,+27 15 964 2657,"Next to the Post Office, Shayandima Clinic, Shayandima, Limpopo, 0945","-23.00553, 30.42787",-32.92419,27.42365
 Shikhumba Clinic,+27 15 811 1210,"Next to Gandla Shop, Shikhumba Village, Giyani, Limpopo, 0826","-23.30630, 30.71032",-32.92419,27.42365
 Shiluvane Community Health Centre,+27 15 355 7902,"Shiluvane Area, Limpopo, 0873","-24.04308, 30.27355",-32.92419,27.42365
 Shivulani Clinic,+27 15 851 7905,"Malalumele Road, Shivulani Village, Giyani, Limpopo, 0826","-23.30630, 30.71032",-32.92419,27.42365
 Shongoane Clinic,+27 14 769 0006,"Next to the Post Office, Shongoane Village, Lephalale, Limpopo, 0555","-23.67743, 27.73764",-32.92419,27.42365
 Shotong Clinic,+27 15 811 6500,"Next to Shotong Primary School, Shotong Village, Ga-Kgapane, Limpopo, 0838","-23.63922, 30.22000",-32.92419,27.42365
 Sibasa Clinic,+27 15 963 1300,"Near to the Tennis Court, Makwarela Village, Thohoyandou, Limpopo, 0950","-22.95453, 30.46986",-32.92419,27.42365
 Siloam Hospital,+27 15 973 0004,"Nzhelele Road, Siloam Village, Makhado, Limpopo, 0920","-22.89266, 30.19429",-32.92419,27.42365
 Sisanke - Polokwane,+27 79 162 7731,"128 Marshall Street, Polokwane, Limpopo, 0900","-23.91589, 29.45851",-32.92419,27.42365
 Skhimming Clinic,+27 15 310 6002,"Near to Makgopele High School, Skhimming Village, Giyani, Limpopo, 0826","-23.43034, 30.56104",-32.92419,27.42365
 Slypsteen Clinic,+27 15 662 0050,"Next to the Post Office, Magatle Village, Gompies, Limpopo, 0631","-24.45487, 29.39383",-32.92419,27.42365
 Smugglers Union Clinic,+27 15 662 0192,"Nehlalareng, Zebediela, Limpopo, 0631","-24.30286, 29.24497",-32.92419,27.42365
 Soekmekaar Mobile Clinic,+27 15 397 7933,"Main Road, Mangata Village, Dwars River, Polokwane, Limpopo, 0812","-23.89322, 29.41781",-32.92419,27.42365
 Soetfontein Clinic,+27 15 618 0106,"Close to Soetfontein High School, Ga-Thaba Village, Polokwane, Limpopo, 0699","-24.11248, 29.61352",-32.92419,27.42365
 Sophia Clinic/Sekwai Clinic,+27 15 383 9927,"Next to Mgwanakhutso Secondary School, Sophia Village, Tzaneen, Limpopo, 0890","-24.23350, 30.40533",-32.92419,27.42365
 Soul City Promotions,+27 82 478 0764,"Stand 1672, Zone 3, Seshego 3, Polokwane, Limpopo, 0699","-23.92132, 29.46871",-32.92419,27.42365
" South African Police Service Family Violence, Child Protection and Sexual Offences Unit - Lebowakgomo",+27 15 633 1083,"Lebowakgomo Police Station, Lebowakgomo, Polokwane, Limpopo, 0737","-23.86972, 29.42536",-32.92419,27.42365
" South African Police Service Family Violence, Child Protection and Sexual Offences Unit - Makhado",+27 15 519 4467,"68 Burger Street, Makhado, Thohoyandou, Limpopo, 0920","-23.05577, 29.90233",-32.92419,27.42365
 St Rita's Gateway Clinic,+27 13 298 1000,"Nebo Jane Village, 1303 Glen Cowie Street, Groblersdal, Limpopo, 1061","-24.84468, 29.80902",-32.92419,27.42365
 St Rita's Hospital,+27 13 298 1000,"Nebo Street, Glen Cowie, Groblersdal, Limpopo, 1061","-24.84810, 29.79915",-32.92419,27.42365
 Sterkwater Clinic,+27 15 413 6908,"Next to Markosi Primary School, Sterwater Village, Mokapane, Limpopo, 0600","-24.05844, 28.81651",-32.92419,27.42365
 Straighthardt Clinic,+27 15 971 1102,"Next to Ramabuana Secondary School, Straighthardt Village, Zanani Township, Makhado, Limpopo, 4955","-22.75641, 30.14398",-32.92419,27.42365
 Sulphasprings Satellite Clinic,+27 84 317 5374,"Next to Msweli Primary School, Nongala Village, Phalaborwa, Limpopo, 0826","-27.16680, 31.02390",-32.92419,27.42365
 Swaranang Clinic,+27 13 238 8902,"Next to Police and Education, Leboeng Village, Burgers Fort, Polokwane, Limpopo, 1160","-24.51000, 30.64733",-32.92419,27.42365
 Taaibosch Clinic,+27 15 592 9906,"Stybos Village, Bochum, Limpopo, 0790","-23.28344, 29.12855",-32.92419,27.42365
 Taaibosch Drop-In Centre,+27 73 231 1952,"Next to Taaibosch Tribal Office, Taaibosch Village, Ga-Mmamadi, Bochum, Limpopo, 0790","-23.28539, 29.13055",-32.92419,27.42365
 Tafelkop Lesedi Drop-In Centre,+27 83 575 3338,"Next to Martha Elani Shop, Rammupudu Village, Road 4534, Tafelkop, Boleu, Limpopo, 0474","-25.04548, 29.51260",-32.92419,27.42365
 Takalani - Nana Home Care Centre,+27 15 297 0852,"Polokwane Centre, Corner of Hospital and Platinum Streets, Polokwane, Limpopo, 0699","-23.86972, 29.42536",-32.92419,27.42365
 Teberias Clinic,+27 15 426 9900,"Near to the Taxi Rank, Teberias Village, Ga-Lekalakala, Potgietersrus, Limpopo, 0649","-24.19606, 28.98948",-32.92419,27.42365
 Thabaleshoba Community Health Centre,+27 13 766 8800,"Near to Tinmyne, R518, Rebone, Mokopane, Limpopo, 0600","-24.03393, 28.76937",-32.92419,27.42365
 Thabazimbi Hospital,+27 14 777 7097,"First Avenue, Thabazimbi, Limpopo, 0387","-24.59813, 27.40625",-32.92419,27.42365
 Thabazimbi Medi-Clinic,+27 14 777 2097,"1 Hospital Street, Thabazimbi, Limpopo, 0387","-24.94331, 27.15268",-32.92419,27.42365
 Thohoyandou Community Health Centre,+27 15 962 1081,"Thohoyandou Block G, Thohoyandou, Limpopo, 0950","-22.95453, 30.46986",-32.92419,27.42365
 Thohoyandou Victim Empowerment Programme,+27 15 963 1222,"House 2, Old Embassy Buildings, Sibasa, Limpopo, 0970","-22.94352, 30.47162",-32.92419,27.42365
 Thondotshivhase Clinic,+27 72 896 0578,"Next to Living Gospel Church, Haradali Village, Sibasa, Limpopo, 0971","-22.90350, 30.43033",-32.92419,27.42365
 Thusong Leboeng Service Centre,+27 13 769 9026,"Leboeng Safety Centre, Leboeng Village, Burgersfort, Limpopo, 1150","-24.67242, 30.32380",-32.92419,27.42365
 Thusong Mapela Service Centre,+27 15 413 0002,"Next to Mapela Taxi Rank, Mesopotamia Village, Mapela, Potgietersrus, Limpopo, 0610","-24.03139, 28.89644",-32.92419,27.42365
 Thusong Mokwakwaila Service Centre,+27 15 812 5602,"Near to the Tribal Office, Mokwakwaila Village, Thohoyandou, Polokwane, Limpopo, 0950","-22.95203, 30.47326",-32.92419,27.42365
" Thuthuzela Care Centre - Mankweng Hospital, Mankweng",+27 15 286 1000,"Mankweng Hospital, Houtbos Road, Off University Road, Sovenga, Polokwane, Limpopo, 0727","-23.88074, 29.72592",-32.92419,27.42365
" Thuthuzela Care Centre - Musina Hospital, Musina",+27 15 534 0446,"Musina Hospital, Corner of Calderwood Avenue and Hospital Road, Musina, Limpopo, 0900","-22.34138, 30.04403",-32.92419,27.42365
" Thuthuzela Care Centre - Nkhensani Hospital, Nkhensani",+27 15 812 0227,"Next to Letaba TVET College, Nkhensani Hospital, Industrial A Road, Giyani, Limpopo, 0826","-23.30606, 30.70861",-32.92419,27.42365
" Thuthuzela Care Centre - Seshego Hospital, Seshego",+27 15 223 0483,"Seshego Hospital, Corner of Bo-Okelo and Mandela Streets, Seshego, Polokwane, Limpopo, 0742","-25.85738, 29.39549",-32.92419,27.42365
" Thuthuzela Care Centre - Tshilidzini Hospital, Tshilidzini",+27 15 964 3257,"Tshilidzini Hospital, Off the R524, Punda Maria Drive, Thohoyandou, Limpopo, 0945","-22.99276, 30.41401",-32.92419,27.42365
 Tiberius Clinic,+27 15 483 3990,"Tiberius Village, Bakenberg, Potgietersrus, Limpopo, 0611","-23.62942, 28.76992",-32.92419,27.42365
 TK Drop-In Centre,+27 72 064 8881,"Next to Botlokela Primary School, Springfield Village, Senwabarwana, Bochum, Limpopo, 0790","-23.28539, 29.13055",-32.92419,27.42365
 Tours Clinic,+27 73 307 9761,"Mashiloane Village, Limpopo, 0873","-24.10322, 30.26758",-32.92419,27.42365
" Treatment Action Campaign - Provincial Office, Limpopo",+27 15 307 3381,"21A Peace Street, Medentia Park, Tzaneen, Limpopo, 0850","-23.83125, 30.15826",-32.92419,27.42365
 Tsamahansi Clinic,+27 15 483 3902,"Next to Mapatsa Shop, Tsamahansi Village, Makopani, Limpopo, 0600","-24.07572, 28.98011",-32.92419,27.42365
 Tshififi Clinic,+27 15 960 8910,"Next to Tshiffi Primary School, Tshiffi Village, Sibasa, Limpopo, 0970","-22.81475, 30.69861",-32.92419,27.42365
 Tshilidzini Gateway Clinic,+27 15 964 1061,"Tshilidzini Hospital, Punda Maria Road, Shayandima, Limpopo, 0945","-22.99276, 30.41411",-32.92419,27.42365
 Tshilidzini Hospital,+27 15 964 1061,"Tshilidzini Hospital, Punda Maria Drive, Off R524, Thoyoyandou, Limpopo, 0945","-22.99292, 30.41393",-32.92419,27.42365
 Tshiombo Clinic,+27 71 861 9941,"Next to Tshiombo Primary School, Tshiombo Village, Thohoyandou, Limpopo, 0950","-22.95453, 30.46986",-32.92419,27.42365
 Tshisahulu Clinic,+27 15 964 4000,"Next to Tshisahulu Primary School, Punda Maria Road, Shayandima, Limpopo, 0945","-22.99739, 30.39805",-32.92419,27.42365
 Tsosanang Drop-in-Centre,+27 71 541 8100,"Next to Molokwane Primary School, Block 7, Mookgo, Mookgo Village, Tzaneen, Limpopo, 0850","-24.51800, 28.71933",-32.92419,27.42365
 Tswaing Clinic,+27 15 634 1904,"Next to Makatsani Primary School, 50023 Polokwane, Makhuduthamaga, Limpopo, 0700","-24.47547, 29.67553",-32.92419,27.42365
 Tswinga Clinic,+27 15 964 4001,"Tswinga Village, Thohoyandou, Limpopo, 0950","-23.01667, 30.48517",-32.92419,27.42365
 Turkey Clinic,+27 15 383 9933,"Near to Ragolokgalo High School, Turkey Village, Trichardtsdal, Limpopo, 0890","-24.30895, 30.50992",-32.92419,27.42365
 Tzaneen Bus Stop Clinic,+27 15 307 4998,"Next to Tzaneen Bus Rank, Claude Wheatley Street, Tzaneen, Limpopo, 0850","-23.82874, 30.16606",-32.92419,27.42365
 Tzaneen Municipal Clinic,+27 15 307 8294,"Civic Centre, Agatha Street, Tzaneen, Limpopo, 0850","-23.82404, 30.16219",-32.92419,27.42365
 Unit R Clinic,+27 15 632 4194,"Near to Kopano High School, Lebowakgomo Unit R, Lebowakgomo, Polokwane, Limpopo, 0737","-24.30217, 29.53050",-32.92419,27.42365
" University of Venda, Campus Health Service - Thohoyandou",+27 15 962 8471,"University of Venda, University Road, Thohoyandou, Limpopo, 0950","-33.89561, 25.53100",-32.92419,27.42365
 Valdezia Clinic,+27 15 556 3155,"Near to the Bus Stop, Valdezia, Louis Trichardt, Limpopo, 0935","-23.10011, 30.17971",-32.92419,27.42365
 Van Velden Hospital,+27 15 307 8800,"Corner of Third Avenue and Claude Wheatley Street, Tzaneen, Limpopo, 0850","-25.68296, 28.32157",-32.92419,27.42365
 Vhembe Forum and Development LGBTI'S,+27 79 724 9948,"Mpheni Block C, Louis Trichardt, Limpopo, 6960","-23.04334, 29.90681",-32.92419,27.42365
 Vhuawelo Home-Based Care Community Project,+27 82 715 2626,"Khubvi Village Block E, Graveyard Street, Makonde, Giyani, Limpopo, 0984","-23.30630, 30.71032",-32.92419,27.42365
 Vhurivhuri Clinic,+27 79 940 2081,"Next to Ndarani Secondary School, Vhurivhuri Village, Giyani, Limpopo, 0984","-22.70253, 30.76511",-32.92419,27.42365
 Vleifontein Clinic,+27 15 584 1527,"245 Efrata Street, Vleifontein Village, Louis Trichardt, Limpopo, 0920","-23.21654, 29.99481",-32.92419,27.42365
 Voortrekker Gateway Clinic,+27 15 409 1700,"Voortrekker Location, 2 Geystie Street, Makopane, Limpopo, 0600","-24.19624, 29.01405",-32.92419,27.42365
 Vuvha Clinic,+27 15 973 9908,"Next to Bele Primary School, Vuvha Village, Makhado, Limpopo, 0926","-22.99404, 30.20095",-32.92419,27.42365
 Vyeboom Clinic,+27 15 961 4791,"Next to Tshinaube Secondary School, Vuaani, Thoyandho, Limpopo, 4952","-23.15369, 30.38806",-32.92419,27.42365
 Waterberg Welfare Society,+27 14 755 3646,"209 Waterberg Street, Vaalwater, Limpopo, 0530","-24.29520, 28.12246",-32.92419,27.42365
 Wayeni Clinic,+27 51 873 0148,"Wayeni Village, Limpopo, 0960","-23.24119, 30.21867",-32.92419,27.42365
 WF Knobel Gateway Clinic,+27 15 221 1589,"WF Knobel Hospital, Gilliard Road, Lonsdale, Limpopo, 0710","-23.60752, 29.15454",-32.92419,27.42365
 WF Knobel Hospital,+27 15 221 1500,"Gilliard Road, Lonsdale, Polokwane, Limpopo, 0710","-23.60704, 29.15215",-32.92419,27.42365
 WF Knobel Mobile Clinic,+27 15 221 1543,"WF Knobel Hospital, Gilliard Road, Lonsdale, Limpopo, 0710","-23.86314, 29.43131",-32.92419,27.42365
 William Eddie Community Health Centre,+27 76 571 4046,"Next to Church of Christ, Tshidzivini Village, Thohoyandhou, Limpopo, 0950","-22.87164, 30.54447",-32.92419,27.42365
 Willows Clinic,+27 15 383 9929,"Near to Madea High School, Willows Village, Trichardtsdal, Limpopo, 0890","-25.02425, 29.03596",-32.92419,27.42365
 Witpoort Hospital,+27 14 769 0025,"Jan Lees Street, Lephalale, Limpopo, 0555","-25.17105, 29.74566",-32.92419,27.42365
 Zangoma Clinic,+27 15 345 7900,"Near to Letsitele Shopping Centre, Zangoma Village, Letsitele, Limpopo, 0885","-23.93064, 29.45169",-32.92419,27.42365
 Zava Clinic,+27 82 990 7137,"Next to Katekani Primary School, Giyani, Limpopo, 0826","-23.31392, 30.69549",-32.92419,27.42365
 Zebediela Estate Clinic,+27 15 642 3185,"Citrus State Farm, Koringpunt, Polokwane, Limpopo, 0632","-24.32544, 29.42536",-32.92419,27.42365
 Zeist Clinic,+27 15 592 9912,"Near to Letswatla Primary School, Stand 69, Letshwala, Limpopo, 0849","-23.02167, 28.70611",-32.92419,27.42365
